base	cat1_weight	base_tr	variation	type	variant1	variant2	resp1	resp2	log_odds	derivational	nsyl	vowel	suffix	lemma_freq_corrected	stem_vowel	long_cluster	consonants
páncél	NA	páncél	hotelban/hotelben	real word corpus freq	páncélra	páncélre	377	1	5.241747015059643	NA	NA	é	NA	48853	á	TRUE	NA
trapéz	NA	trapéz	hotelban/hotelben	real word corpus freq	trapézra	trapézre	374	13	3.287868696355152	NA	NA	é	NA	13414	a	FALSE	NA
motel	NA	motel	hotelban/hotelben	real word corpus freq	motelban	motelben	367	1420	-1.3510331899281698	NA	NA	e	ban	13960	o	FALSE	NA
farmer	NA	farmer	hotelban/hotelben	real word corpus freq	farmerba	farmerbe	363	344	0.05360945060538088	NA	NA	e	NA	82647	a	TRUE	NA
bunker	NA	bunker	hotelban/hotelben	real word corpus freq	bunkerba	bunkerbe	336	978	-1.0664487121781487	NA	NA	e	NA	25691	u	TRUE	NA
húsvét	NA	húsvét	hotelban/hotelben	real word corpus freq	húsvétban	húsvétben	321	1	5.081404364984463	NA	NA	é	ban	195283	ú	TRUE	NA
honvéd	NA	honvéd	hotelban/hotelben	real word corpus freq	honvédra	honvédre	313	71	1.472726866892198	NA	NA	é	NA	186978	o	TRUE	NA
láger	NA	láger	hotelban/hotelben	real word corpus freq	lágerban	lágerben	274	2375	-2.1564025828159643	NA	NA	e	ban	14977	á	FALSE	NA
maszek	NA	maßek	hotelban/hotelben	real word corpus freq	maszekba	maszekbe	267	5	3.7992275112828016	NA	NA	e	NA	9770	a	FALSE	NA
ankét	NA	ankét	hotelban/hotelben	real word corpus freq	ankétra	ankétre	261	15	2.795755781521315	NA	NA	é	NA	10005	a	TRUE	NA
dzsungel	NA	dΩungel	hotelban/hotelben	real word corpus freq	dzsungelban	dzsungelben	258	10604	-3.712252805299245	NA	NA	e	ban	55832	u	TRUE	NA
balett	NA	balett	hotelban/hotelben	real word corpus freq	balettban	balettben	254	984	-1.3513780960136628	NA	NA	e	ban	87544	a	FALSE	NA
norvég	NA	norvég	hotelban/hotelben	real word corpus freq	norvégnak	norvégnek	244	23	2.323204380196781	NA	NA	é	nak	151508	o	TRUE	NA
fotel	NA	fotel	hotelban/hotelben	real word corpus freq	fotelra	fotelre	242	505	-0.733475225946917	NA	NA	e	NA	70961	o	FALSE	NA
panel	NA	panel	hotelban/hotelben	real word corpus freq	panelnak	panelnek	236	1375	-1.758875877358158	NA	NA	e	nak	223571	a	FALSE	NA
balett	NA	balett	hotelban/hotelben	real word corpus freq	balettba	balettbe	231	311	-0.2962658161431724	NA	NA	e	NA	87544	a	FALSE	NA
farmer	NA	farmer	hotelban/hotelben	real word corpus freq	farmerra	farmerre	228	448	-0.6733008841880146	NA	NA	e	NA	82647	a	TRUE	NA
láger	NA	láger	hotelban/hotelben	real word corpus freq	lágerba	lágerbe	228	1397	-1.809075919239516	NA	NA	e	NA	14977	á	FALSE	NA
haver	NA	haver	hotelban/hotelben	real word corpus freq	haverra	haverre	214	5	3.578878558899608	NA	NA	e	NA	165801	a	FALSE	NA
hotel	NA	hotel	hotelban/hotelben	real word corpus freq	hotelnak	hotelnek	210	6212	-3.3825410165876275	NA	NA	e	nak	789022	o	FALSE	NA
parkett	NA	parkett	hotelban/hotelben	real word corpus freq	parkettra	parkettre	209	3069	-2.6823253098637743	NA	NA	e	NA	12893	a	TRUE	NA
matek	NA	matek	hotelban/hotelben	real word corpus freq	mateknak	mateknek	206	8	3.1354942159291497	NA	NA	e	nak	47606	a	FALSE	NA
koffer	NA	koffer	hotelban/hotelben	real word corpus freq	kofferban	kofferben	191	714	-1.3147871706662262	NA	NA	e	ban	7809	o	TRUE	NA
notesz	NA	noteß	hotelban/hotelben	real word corpus freq	noteszba	noteszbe	188	429	-0.8220381936279657	NA	NA	e	NA	13921	o	FALSE	NA
partner	NA	partner	hotelban/hotelben	real word corpus freq	partnernak	partnernek	188	19802	-4.651841705297238	NA	NA	e	nak	1270201	a	TRUE	NA
skanzen	NA	skanzen	hotelban/hotelben	real word corpus freq	skanzenba	skanzenbe	181	1043	-1.7468080813657887	NA	NA	e	NA	26458	a	TRUE	NA
maszek	NA	maßek	hotelban/hotelben	real word corpus freq	maszeknál	maszeknél	177	9	2.8791984572980396	NA	NA	e	nál	9770	a	FALSE	NA
affér	NA	affér	hotelban/hotelben	real word corpus freq	afférba	afférbe	167	7	3.044522437723423	NA	NA	é	NA	7332	a	TRUE	NA
maszek	NA	maßek	hotelban/hotelben	real word corpus freq	maszeknak	maszeknek	161	13	2.4485390056171252	NA	NA	e	nak	9770	a	FALSE	NA
obszcén	NA	obßcén	hotelban/hotelben	real word corpus freq	obszcénnak	obszcénnek	151	370	-0.8923215417611589	NA	NA	é	nak	12289	o	TRUE	NA
balett	NA	balett	hotelban/hotelben	real word corpus freq	balettnál	balettnél	150	568	-1.3266005973114068	NA	NA	e	nál	87544	a	FALSE	NA
norvég	NA	norvég	hotelban/hotelben	real word corpus freq	norvégra	norvégre	149	9	2.70805020110221	NA	NA	é	NA	151508	o	TRUE	NA
trapéz	NA	trapéz	hotelban/hotelben	real word corpus freq	trapézban	trapézben	143	8	2.772588722239781	NA	NA	é	ban	13414	a	FALSE	NA
matek	NA	matek	hotelban/hotelben	real word corpus freq	mateknál	mateknél	141	3	3.56953269648137	NA	NA	e	nál	47606	a	FALSE	NA
motel	NA	motel	hotelban/hotelben	real word corpus freq	motelba	motelbe	140	439	-1.1380148365341387	NA	NA	e	NA	13960	o	FALSE	NA
dzsungel	NA	dΩungel	hotelban/hotelben	real word corpus freq	dzsungelba	dzsungelbe	136	3050	-3.103243758888545	NA	NA	e	NA	55832	u	TRUE	NA
muter	NA	muter	hotelban/hotelben	real word corpus freq	muternak	muternek	136	42	1.1587808101345625	NA	NA	e	nak	2713	u	FALSE	NA
farmer	NA	farmer	hotelban/hotelben	real word corpus freq	farmernak	farmernek	134	619	-1.5244446996007075	NA	NA	e	nak	82647	a	TRUE	NA
matek	NA	matek	hotelban/hotelben	real word corpus freq	matekba	matekbe	126	1	4.151039905898646	NA	NA	e	NA	47606	a	FALSE	NA
balett	NA	balett	hotelban/hotelben	real word corpus freq	balettnak	balettnek	117	872	-2.0012509313739377	NA	NA	e	nak	87544	a	FALSE	NA
patent	NA	patent	hotelban/hotelben	real word corpus freq	patentra	patentre	115	29	1.3523928094442093	NA	NA	e	NA	16682	a	FALSE	NA
flaszter	NA	flaßter	hotelban/hotelben	real word corpus freq	flaszterra	flaszterre	113	129	-0.13133600206108698	NA	NA	e	NA	2419	a	TRUE	NA
panel	NA	panel	hotelban/hotelben	real word corpus freq	panelnál	panelnél	111	580	-1.646251885556817	NA	NA	e	nál	223571	a	FALSE	NA
koffer	NA	koffer	hotelban/hotelben	real word corpus freq	kofferba	kofferbe	109	216	-0.6794169877480433	NA	NA	e	NA	7809	o	TRUE	NA
koktél	NA	koktél	hotelban/hotelben	real word corpus freq	koktélnál	koktélnél	109	1	4.007333185232471	NA	NA	é	nál	70915	o	TRUE	NA
balek	NA	balek	hotelban/hotelben	real word corpus freq	balekra	balekre	106	14	1.964778633359696	NA	NA	e	NA	13062	a	FALSE	NA
kadét	NA	kadét	hotelban/hotelben	real word corpus freq	kadétnak	kadétnek	105	8	2.466214516775848	NA	NA	é	nak	6328	a	FALSE	NA
ágyék	NA	á©ék	hotelban/hotelben	real word corpus freq	ágyéknál	ágyéknél	105	6	2.717528945056754	NA	NA	é	nál	11658	á	FALSE	NA
suszter	NA	sußter	hotelban/hotelben	real word corpus freq	suszternak	suszternek	103	203	-0.6737290947028438	NA	NA	e	nak	6878	u	TRUE	NA
hotel	NA	hotel	hotelban/hotelben	real word corpus freq	hotelra	hotelre	102	1314	-2.54686295638223	NA	NA	e	NA	789022	o	FALSE	NA
szlovén	NA	ßlovén	hotelban/hotelben	real word corpus freq	szlovénnak	szlovénnek	102	80	0.2402798335571971	NA	NA	é	nak	111340	o	FALSE	NA
babér	NA	babér	hotelban/hotelben	real word corpus freq	babérnak	babérnek	101	2	3.5263605246161616	NA	NA	é	nak	32310	a	FALSE	NA
arzén	NA	arzén	hotelban/hotelben	real word corpus freq	arzénra	arzénre	100	60	0.5042466526679482	NA	NA	é	NA	14384	a	TRUE	NA
notesz	NA	noteß	hotelban/hotelben	real word corpus freq	noteszban	noteszben	100	305	-1.1084645851111214	NA	NA	e	ban	13921	o	FALSE	NA
bakter	NA	bakter	hotelban/hotelben	real word corpus freq	bakternak	bakternek	96	86	0.10880285984879916	NA	NA	e	nak	4460	a	TRUE	NA
kóter	NA	kóter	hotelban/hotelben	real word corpus freq	kóterban	kóterben	96	90	0.06385147198653277	NA	NA	e	ban	752	ó	FALSE	NA
affér	NA	affér	hotelban/hotelben	real word corpus freq	afférnak	afférnek	95	6	2.618438042412523	NA	NA	é	nak	7332	a	TRUE	NA
kóter	NA	kóter	hotelban/hotelben	real word corpus freq	kóterba	kóterbe	95	83	0.13353139262452257	NA	NA	e	NA	752	ó	FALSE	NA
árnyék	NA	ár¥ék	hotelban/hotelben	real word corpus freq	árnyéknál	árnyéknél	94	1	3.8607297110405954	NA	NA	é	nál	251729	á	TRUE	NA
kábel	NA	kábel	hotelban/hotelben	real word corpus freq	kábelra	kábelre	93	4931	-3.960205082014231	NA	NA	e	NA	287412	á	FALSE	NA
pancser	NA	pançer	hotelban/hotelben	real word corpus freq	pancsernak	pancsernek	92	115	-0.22099069795310872	NA	NA	e	nak	5888	a	TRUE	NA
affér	NA	affér	hotelban/hotelben	real word corpus freq	afférra	afférre	91	1	3.828641396489095	NA	NA	é	NA	7332	a	TRUE	NA
sumer	NA	sumer	hotelban/hotelben	real word corpus freq	sumerban	sumerben	88	123	-0.331645195872897	NA	NA	e	ban	9716	u	FALSE	NA
trapéz	NA	trapéz	hotelban/hotelben	real word corpus freq	trapéznak	trapéznek	88	4	2.8791984572980396	NA	NA	é	nak	13414	a	FALSE	NA
ankét	NA	ankét	hotelban/hotelben	real word corpus freq	ankétnak	ankétnek	85	9	2.151762203259462	NA	NA	é	nak	10005	a	TRUE	NA
hóhér	NA	hóhér	hotelban/hotelben	real word corpus freq	hóhérra	hóhérre	83	1	3.737669618283368	NA	NA	é	NA	21404	ó	FALSE	NA
klozet	NA	klozet	hotelban/hotelben	real word corpus freq	klozetra	klozetre	81	21	1.3156767939059373	NA	NA	e	NA	993	o	FALSE	NA
bohém	NA	bohém	hotelban/hotelben	real word corpus freq	bohémnak	bohémnek	80	66	0.18975653528147263	NA	NA	é	nak	24956	o	FALSE	NA
háttér	NA	háttér	hotelban/hotelben	real word corpus freq	háttérban	háttérben	80	201077	-7.816999016794575	NA	NA	é	ban	1176278	á	TRUE	NA
mater	NA	mater	hotelban/hotelben	real word corpus freq	materra	materre	76	78	-0.02564243061333767	NA	NA	e	NA	16610	a	FALSE	NA
fotel	NA	fotel	hotelban/hotelben	real word corpus freq	fotelnak	fotelnek	75	363	-1.5664205273504097	NA	NA	e	nak	70961	o	FALSE	NA
húsvét	NA	húsvét	hotelban/hotelben	real word corpus freq	húsvétnál	húsvétnél	75	3	2.9444389791664403	NA	NA	é	nál	195283	ú	TRUE	NA
karter	NA	karter	hotelban/hotelben	real word corpus freq	karterba	karterbe	74	57	0.25704510298989114	NA	NA	e	NA	1181	a	TRUE	NA
malter	NA	malter	hotelban/hotelben	real word corpus freq	malterba	malterbe	73	18	1.3596261140377293	NA	NA	e	NA	3492	a	TRUE	NA
konkrét	NA	konkrét	hotelban/hotelben	real word corpus freq	konkrétban	konkrétben	71	4	2.667228206581955	NA	NA	é	ban	915418	o	TRUE	NA
bankett	NA	bankett	hotelban/hotelben	real word corpus freq	bankettra	bankettre	68	580	-2.130644252254652	NA	NA	e	NA	10704	a	TRUE	NA
advent	NA	advent	hotelban/hotelben	real word corpus freq	adventra	adventre	67	1355	-2.992786763324234	NA	NA	e	NA	81081	a	TRUE	NA
hotel	NA	hotel	hotelban/hotelben	real word corpus freq	hotelnál	hotelnél	65	1487	-3.115533473366612	NA	NA	e	nál	789022	o	FALSE	NA
advent	NA	advent	hotelban/hotelben	real word corpus freq	adventban	adventben	63	3184	-3.907324484646592	NA	NA	e	ban	81081	a	TRUE	NA
szlovén	NA	ßlovén	hotelban/hotelben	real word corpus freq	szlovénban	szlovénben	63	34	0.6035350218702581	NA	NA	é	ban	111340	o	FALSE	NA
klozet	NA	klozet	hotelban/hotelben	real word corpus freq	klozetba	klozetbe	62	17	1.252762968495368	NA	NA	e	NA	993	o	FALSE	NA
szlovén	NA	ßlovén	hotelban/hotelben	real word corpus freq	szlovénra	szlovénre	61	45	0.29849298855599654	NA	NA	é	NA	111340	o	FALSE	NA
trapéz	NA	trapéz	hotelban/hotelben	real word corpus freq	trapézba	trapézbe	60	1	3.417726683613366	NA	NA	é	NA	13414	a	FALSE	NA
szatén	NA	ßatén	hotelban/hotelben	real word corpus freq	szaténba	szaténbe	59	2	2.995732273553991	NA	NA	é	NA	10585	a	FALSE	NA
puffer	NA	puffer	hotelban/hotelben	real word corpus freq	pufferban	pufferben	58	860	-2.6805570605220113	NA	NA	e	ban	21029	u	TRUE	NA
mutter	NA	mutter	hotelban/hotelben	real word corpus freq	mutternak	mutternek	57	32	0.5639354490799391	NA	NA	e	nak	2225	u	TRUE	NA
norvég	NA	norvég	hotelban/hotelben	real word corpus freq	norvégban	norvégben	56	3	2.6567569067146595	NA	NA	é	ban	151508	o	TRUE	NA
arzén	NA	arzén	hotelban/hotelben	real word corpus freq	arzénnak	arzénnek	55	50	0.09352605801082356	NA	NA	é	nak	14384	a	TRUE	NA
bunker	NA	bunker	hotelban/hotelben	real word corpus freq	bunkernak	bunkernek	55	291	-1.6514021115331323	NA	NA	e	nak	25691	u	TRUE	NA
partner	NA	partner	hotelban/hotelben	real word corpus freq	partnerra	partnerre	53	11508	-5.361900570404217	NA	NA	e	NA	1270201	a	TRUE	NA
sóder	NA	sóder	hotelban/hotelben	real word corpus freq	sóderban	sóderben	52	134	-0.9349828648863076	NA	NA	e	ban	8264	ó	FALSE	NA
hardver	NA	hardver	hotelban/hotelben	real word corpus freq	hardverba	hardverbe	49	306	-1.814824742159051	NA	NA	e	NA	133417	a	TRUE	NA
fater	NA	fater	hotelban/hotelben	real word corpus freq	faternál	faternél	48	6	1.9459101490553132	NA	NA	e	nál	15751	a	FALSE	NA
notesz	NA	noteß	hotelban/hotelben	real word corpus freq	noteszra	noteszre	48	90	-0.6190392084062235	NA	NA	e	NA	13921	o	FALSE	NA
puffer	NA	puffer	hotelban/hotelben	real word corpus freq	pufferba	pufferbe	48	604	-2.513408159920215	NA	NA	e	NA	21029	u	TRUE	NA
kóser	NA	kóser	hotelban/hotelben	real word corpus freq	kósernak	kósernek	46	145	-1.133459019998278	NA	NA	e	nak	13540	ó	FALSE	NA
sparhelt	NA	sparhelt	hotelban/hotelben	real word corpus freq	sparheltba	sparheltbe	46	109	-0.8503327640823577	NA	NA	e	NA	4765	a	TRUE	NA
kartell	NA	kartell	hotelban/hotelben	real word corpus freq	kartellba	kartellbe	45	286	-1.830840819270526	NA	NA	e	NA	13348	a	TRUE	NA
sumer	NA	sumer	hotelban/hotelben	real word corpus freq	sumernak	sumernek	45	81	-0.578077850775158	NA	NA	e	nak	9716	u	FALSE	NA
farmer	NA	farmer	hotelban/hotelben	real word corpus freq	farmernál	farmernél	44	138	-1.127811443360372	NA	NA	e	nál	82647	a	TRUE	NA
patent	NA	patent	hotelban/hotelben	real word corpus freq	patentnak	patentnek	44	24	0.5877866649021191	NA	NA	e	nak	16682	a	FALSE	NA
sparhelt	NA	sparhelt	hotelban/hotelben	real word corpus freq	sparheltban	sparheltben	44	170	-1.3350010667323402	NA	NA	e	ban	4765	a	TRUE	NA
krapek	NA	krapek	hotelban/hotelben	real word corpus freq	krapeknak	krapeknek	43	12	1.2192402764567245	NA	NA	e	nak	1655	a	FALSE	NA
póker	NA	póker	hotelban/hotelben	real word corpus freq	pókerban	pókerben	43	1582	-3.5828874259627512	NA	NA	e	ban	22273	ó	FALSE	NA
affér	NA	affér	hotelban/hotelben	real word corpus freq	afférban	afférben	42	6	1.8152899666382492	NA	NA	é	ban	7332	a	TRUE	NA
fater	NA	fater	hotelban/hotelben	real word corpus freq	faterra	faterre	42	8	1.563975538357343	NA	NA	e	NA	15751	a	FALSE	NA
kartell	NA	kartell	hotelban/hotelben	real word corpus freq	kartellban	kartellben	42	424	-2.2908890532308543	NA	NA	e	ban	13348	a	TRUE	NA
konkrét	NA	konkrét	hotelban/hotelben	real word corpus freq	konkrétba	konkrétbe	42	1	3.068052935133617	NA	NA	é	NA	915418	o	TRUE	NA
klozet	NA	klozet	hotelban/hotelben	real word corpus freq	klozetban	klozetben	40	23	0.5355182363563621	NA	NA	e	ban	993	o	FALSE	NA
zsakett	NA	Ωakett	hotelban/hotelben	real word corpus freq	zsakettban	zsakettben	40	177	-1.4682114835877773	NA	NA	e	ban	787	a	FALSE	NA
bojler	NA	bojler	hotelban/hotelben	real word corpus freq	bojlerban	bojlerben	38	548	-2.644536795379884	NA	NA	e	ban	25309	o	TRUE	NA
bojler	NA	bojler	hotelban/hotelben	real word corpus freq	bojlerban	boylerben	38	27	0.33135713595444244	NA	NA	e	ban	25309	o	TRUE	NA
korner	NA	korner	hotelban/hotelben	real word corpus freq	kornerra	kornerre	35	213	-1.7824570765657417	NA	NA	e	NA	2850	o	TRUE	NA
korrekt	NA	korrekt	hotelban/hotelben	real word corpus freq	korrektnak	korrektnek	35	6479	-5.19295685089021	NA	NA	e	nak	280874	o	TRUE	NA
norvég	NA	norvég	hotelban/hotelben	real word corpus freq	norvégnál	norvégnél	35	3	2.1972245773362196	NA	NA	é	nál	151508	o	TRUE	NA
sóder	NA	sóder	hotelban/hotelben	real word corpus freq	sóderba	sóderbe	34	101	-1.0696247517948574	NA	NA	e	NA	8264	ó	FALSE	NA
rubel	NA	rubel	hotelban/hotelben	real word corpus freq	rubelban	rubelben	33	946	-3.326938568569917	NA	NA	e	ban	19855	u	FALSE	NA
bohém	NA	bohém	hotelban/hotelben	real word corpus freq	bohémnak	bohémnek	32	18	0.5520685823000399	NA	NA	é	nak	24956	o	FALSE	NA
sparhelt	NA	sparhelt	hotelban/hotelben	real word corpus freq	sparheltra	sparheltre	32	74	-0.8209805520698302	NA	NA	e	NA	4765	a	TRUE	NA
szatén	NA	ßatén	hotelban/hotelben	real word corpus freq	szaténban	szaténben	31	4	1.8562979903656265	NA	NA	é	ban	10585	a	FALSE	NA
bojler	NA	bojler	hotelban/hotelben	real word corpus freq	bojlerba	bojlerbe	30	246	-2.075401132142831	NA	NA	e	NA	25309	o	TRUE	NA
bojler	NA	bojler	hotelban/hotelben	real word corpus freq	bojlerba	boylerbe	30	20	0.3894647667617233	NA	NA	e	NA	25309	o	TRUE	NA
koffer	NA	koffer	hotelban/hotelben	real word corpus freq	kofferra	kofferre	30	36	-0.1769307081590782	NA	NA	e	NA	7809	o	TRUE	NA
macesz	NA	maceß	hotelban/hotelben	real word corpus freq	maceszba	maceszbe	29	6	1.455287232606842	NA	NA	e	NA	2035	a	FALSE	NA
szatén	NA	ßatén	hotelban/hotelben	real word corpus freq	szaténra	szaténre	29	1	2.70805020110221	NA	NA	é	NA	10585	a	FALSE	NA
sóder	NA	sóder	hotelban/hotelben	real word corpus freq	sóderra	sóderre	29	108	-1.2901505005669882	NA	NA	e	NA	8264	ó	FALSE	NA
bojler	NA	bojler	hotelban/hotelben	real word corpus freq	bojlernak	bojlernek	28	220	-2.0308668715312788	NA	NA	e	nak	25309	o	TRUE	NA
bojler	NA	bojler	hotelban/hotelben	real word corpus freq	bojlernak	boylernek	28	7	1.2878542883066382	NA	NA	e	nak	25309	o	TRUE	NA
szatén	NA	ßatén	hotelban/hotelben	real word corpus freq	szaténnak	szaténnek	28	2	2.268683541318364	NA	NA	é	nak	10585	a	FALSE	NA
barter	NA	barter	hotelban/hotelben	real word corpus freq	barterban	barterben	27	228	-2.1015174933790357	NA	NA	e	ban	2631	a	TRUE	NA
puffer	NA	puffer	hotelban/hotelben	real word corpus freq	puffernak	puffernek	27	264	-2.247525315811018	NA	NA	e	nak	21029	u	TRUE	NA
raszter	NA	raßter	hotelban/hotelben	real word corpus freq	raszterban	raszterben	27	405	-2.6741486494265287	NA	NA	e	ban	4403	a	TRUE	NA
tróger	NA	tróger	hotelban/hotelben	real word corpus freq	trógernak	trógernek	27	118	-1.4469189829363254	NA	NA	e	nak	4410	ó	FALSE	NA
samesz	NA	sameß	hotelban/hotelben	real word corpus freq	samesznak	samesznek	26	18	0.3513978868378886	NA	NA	e	nak	2511	a	FALSE	NA
dózer	NA	dózer	hotelban/hotelben	real word corpus freq	dózerra	dózerre	25	70	-1.004583339019833	NA	NA	e	NA	2635	ó	FALSE	NA
kráter	NA	kráter	hotelban/hotelben	real word corpus freq	kráterba	kráterbe	25	659	-3.2341432969989894	NA	NA	e	NA	30791	á	FALSE	NA
rutén	NA	rutén	hotelban/hotelben	real word corpus freq	ruténnak	ruténnek	25	44	-0.5485659517488378	NA	NA	é	nak	5396	u	FALSE	NA
advent	NA	advent	hotelban/hotelben	real word corpus freq	adventnak	adventnek	24	406	-2.789937360574394	NA	NA	e	nak	81081	a	TRUE	NA
flaszter	NA	flaßter	hotelban/hotelben	real word corpus freq	flaszterba	flaszterbe	24	9	0.9162907318741552	NA	NA	e	NA	2419	a	TRUE	NA
karter	NA	karter	hotelban/hotelben	real word corpus freq	karterban	karterben	24	59	-0.8754687373538999	NA	NA	e	ban	1181	a	TRUE	NA
mater	NA	mater	hotelban/hotelben	real word corpus freq	materban	materben	24	374	-2.70805020110221	NA	NA	e	ban	16610	a	FALSE	NA
mater	NA	mater	hotelban/hotelben	real word corpus freq	maternak	maternek	24	194	-2.0541237336955462	NA	NA	e	nak	16610	a	FALSE	NA
projekt	NA	projekt	hotelban/hotelben	real word corpus freq	projektra	projektre	24	22052	-6.782328101173997	NA	NA	e	NA	2236203	o	FALSE	NA
roller	NA	roller	hotelban/hotelben	real word corpus freq	rollerra	rollerre	23	380	-2.764745544778755	NA	NA	e	NA	22986	o	TRUE	NA
arzén	NA	arzén	hotelban/hotelben	real word corpus freq	arzénban	arzénben	22	1	2.4423470353692043	NA	NA	é	ban	14384	a	TRUE	NA
karcer	NA	karcer	hotelban/hotelben	real word corpus freq	karcerba	karcerbe	22	47	-0.7357067949787413	NA	NA	e	NA	215	a	TRUE	NA
makett	NA	makett	hotelban/hotelben	real word corpus freq	makettban	makettben	22	214	-2.235143812198513	NA	NA	e	ban	42231	a	FALSE	NA
makett	NA	makett	hotelban/hotelben	real word corpus freq	makettra	makettre	22	279	-2.4992953872401	NA	NA	e	NA	42231	a	FALSE	NA
mater	NA	mater	hotelban/hotelben	real word corpus freq	materba	materbe	22	254	-2.405769329229277	NA	NA	e	NA	16610	a	FALSE	NA
tanév	NA	tanév	hotelban/hotelben	real word corpus freq	tanévban	tanévben	22	162184	-8.860998722036205	NA	NA	é	ban	668169	a	FALSE	NA
dzsungel	NA	dΩungel	hotelban/hotelben	real word corpus freq	dzsungelnak	dzsungelnek	21	701	-3.462890950667495	NA	NA	e	nak	55832	u	TRUE	NA
macesz	NA	maceß	hotelban/hotelben	real word corpus freq	macesznak	macesznek	21	10	0.6931471805599453	NA	NA	e	nak	2035	a	FALSE	NA
amper	NA	amper	hotelban/hotelben	real word corpus freq	amperra	amperre	20	204	-2.2784875414149854	NA	NA	e	NA	8498	a	TRUE	NA
bunker	NA	bunker	hotelban/hotelben	real word corpus freq	bunkerra	bunkerre	20	216	-2.3353749158170367	NA	NA	e	NA	25691	u	TRUE	NA
haver	NA	haver	hotelban/hotelben	real word corpus freq	haverban	haverben	20	9	0.7419373447293773	NA	NA	e	ban	165801	a	FALSE	NA
kartell	NA	kartell	hotelban/hotelben	real word corpus freq	kartellnak	kartellnek	20	306	-2.6823253098637743	NA	NA	e	nak	13348	a	TRUE	NA
kondér	NA	kondér	hotelban/hotelben	real word corpus freq	kondérnak	kondérnek	20	1	2.3513752571634776	NA	NA	é	nak	6000	o	TRUE	NA
káder	NA	káder	hotelban/hotelben	real word corpus freq	kádernak	kádernek	20	164	-2.0614230361771577	NA	NA	e	nak	8956	á	FALSE	NA
malter	NA	malter	hotelban/hotelben	real word corpus freq	malternak	malternek	20	9	0.7419373447293773	NA	NA	e	nak	3492	a	TRUE	NA
rubel	NA	rubel	hotelban/hotelben	real word corpus freq	rubelra	rubelre	20	937	-3.7992275112828016	NA	NA	e	NA	19855	u	FALSE	NA
sumer	NA	sumer	hotelban/hotelben	real word corpus freq	sumerba	sumerbe	20	10	0.6466271649250525	NA	NA	e	NA	9716	u	FALSE	NA
szolfézs	NA	ßolféΩ	hotelban/hotelben	real word corpus freq	szolfézsban	szolfézsben	20	5	1.252762968495368	NA	NA	é	ban	7287	o	TRUE	NA
kráter	NA	kráter	hotelban/hotelben	real word corpus freq	kráterban	kráterben	19	1259	-4.143134726391533	NA	NA	e	ban	30791	á	FALSE	NA
