"word";"lemma";"freq";"lemmafreq";"syllable_count";"analysis";"pos";"cv_skeleton"
"hátvédben";"hátvéd";"3";"568";"3";"NOUN<CAS<INE>>";"NOUN";"cvccvccvc"
"házbérre";"házbér";"3";"126";"3";"NOUN<CAS<SBL>>";"NOUN";"cvccvccv"
"Hobbesnak";"Hobbes";"3";"205";"3";"NOUN<CAS<DAT>>";"NOUN";"cvccvccvc"
"holdévre";"holdév";"3";"121";"3";"NOUN<CAS<SBL>>";"NOUN";"cvccvccv"
"Hummerba";"Hummer";"3";"106";"3";"NOUN<CAS<ILL>>";"NOUN";"cvccvccv"
"Jamesre";"James";"3";"3020";"3";"NOUN<CAS<SBL>>";"NOUN";"cvcvccv"
"Jamesnak";"James";"3";"3020";"3";"NOUN<CAS<DAT>>";"NOUN";"cvcvccvc"
"játékben";"játék";"3";"130761";"3";"NOUN<CAS<INE>>";"NOUN";"cvcvccvc"
"Jaspersre";"Jaspers";"3";"98";"3";"NOUN<CAS<SBL>>";"NOUN";"cvccvcccv"
"jótettbe";"jótett";"3";"1116";"3";"NOUN<CAS<ILL>>";"NOUN";"cvcvcccv"
"Kabhegyre";"Kabhegy";"3";"26";"3";"NOUN<CAS<SBL>>";"NOUN";"cvccvccv"
"kábelban";"kábel";"3";"10094";"3";"NOUN<CAS<INE>>";"NOUN";"cvcvccvc"
"Kareszra";"Karesz";"3";"810";"3";"NOUN<CAS<SBL>>";"NOUN";"cvcvccv"
"karéjnál";"karéj";"3";"703";"3";"NOUN<CAS<ADE>>";"NOUN";"cvcvccvc"
"Kármennek";"Kármen";"3";"47";"3";"NOUN<CAS<DAT>>";"NOUN";"cvccvccvc"
"Kármelba";"Kármel";"3";"173";"3";"NOUN<CAS<ILL>>";"NOUN";"cvccvccv"
"Kasselba";"Kassel";"3";"93";"3";"NOUN<CAS<ILL>>";"NOUN";"cvccvccv"
"klozettban";"klozett";"3";"42";"3";"NOUN<CAS<INE>>";"NOUN";"ccvcvcccvc"
"kofferre";"koffer";"3";"552";"3";"NOUN<CAS<SBL>>";"NOUN";"cvccvccv"
"kofferba";"koffer";"3";"552";"3";"NOUN<CAS<ILL>>";"NOUN";"cvccvccv"
"kommerszbe";"kommersz";"3";"1268";"3";"ADJ<CAS<ILL>>";"ADJ";"cvccvcccv"
"konkrétba";"konkrét";"3";"79690";"3";"ADJ<CAS<ILL>>";"ADJ";"cvcccvccv"
"konzervre";"konzerv";"3";"2265";"3";"NOUN<CAS<SBL>>";"NOUN";"cvccvcccv"
"Koperba";"Koper";"3";"95";"3";"NOUN<CAS<ILL>>";"NOUN";"cvcvccv"
"kosztpénzbe";"kosztpénz";"3";"84";"3";"NOUN<CAS<ILL>>";"NOUN";"cvcccvcccv"
"krapeknek";"krapek";"3";"251";"3";"NOUN<CAS<DAT>>";"NOUN";"ccvcvccvc"
"kútgémre";"kútgém";"3";"34";"3";"NOUN<CAS<SBL>>";"NOUN";"cvccvccv"
"lágerra";"láger";"3";"2278";"3";"NOUN<CAS<SBL>>";"NOUN";"cvcvccv"
"lumpennek";"lumpen";"3";"237";"3";"ADJ<CAS<DAT>>";"ADJ";"cvccvccvc"
"Luzernbe";"Luzern";"3";"89";"3";"NOUN<CAS<ILL>>";"NOUN";"cvcvcccv"
"Luthernál";"Luther";"3";"4745";"3";"NOUN<CAS<ADE>>";"NOUN";"cvccvccvc"
"Mahlernál";"Mahler";"3";"379";"3";"NOUN<CAS<ADE>>";"NOUN";"cvccvccvc"
"makettbe";"makett";"3";"2833";"3";"NOUN<CAS<ILL>>";"NOUN";"cvcvcccv"
"malterbe";"malter";"3";"245";"3";"NOUN<CAS<ILL>>";"NOUN";"cvccvccv"
"Mansfeldben";"Mansfeld";"3";"198";"3";"NOUN<CAS<INE>>";"NOUN";"cvcccvcccvc"
"Mareknak";"Marek";"3";"297";"3";"NOUN<CAS<DAT>>";"NOUN";"cvcvccvc"
"marékban";"marék";"3";"1464";"3";"NOUN<CAS<INE>>";"NOUN";"cvcvccvc"
"Marcellre";"Marcell";"3";"1100";"3";"NOUN<CAS<SBL>>";"NOUN";"cvccvcccv"
"Marcellnél";"Marcell";"3";"1100";"3";"NOUN<CAS<ADE>>";"NOUN";"cvccvcccvc"
"Mártélyban";"Mártély";"3";"628";"3";"NOUN<CAS<INE>>";"NOUN";"cvccvccvc"
"Maxwellnek";"Maxwell";"3";"343";"3";"NOUN<CAS<DAT>>";"NOUN";"cvccvcccvc"
"modernre";"modern";"3";"68239";"3";"ADJ<CAS<SBL>>";"ADJ";"cvcvcccv"
"nádszékre";"nádszék";"3";"49";"3";"NOUN<CAS<SBL>>";"NOUN";"cvccvccv"
"Nagyérre";"Nagyér";"3";"84";"3";"NOUN<CAS<SBL>>";"NOUN";"cvcvccv"
"Nagyérnek";"Nagyér";"3";"84";"3";"NOUN<CAS<DAT>>";"NOUN";"cvcvccvc"
"Nagyhegyre";"Nagyhegy";"3";"133";"3";"NOUN<CAS<SBL>>";"NOUN";"cvccvccv"
"Nagylégre";"Nagylég";"3";"10";"3";"NOUN<CAS<SBL>>";"NOUN";"cvccvccv"
"Nagyrévre";"Nagyrév";"3";"72";"3";"NOUN<CAS<SBL>>";"NOUN";"cvccvccv"
"napévben";"napév";"3";"95";"3";"NOUN<CAS<INE>>";"NOUN";"cvcvccvc"
"Novellnél";"Novell";"3";"707";"3";"NOUN<CAS<ADE>>";"NOUN";"cvcvcccvc"
"nyakékre";"nyakék";"3";"295";"3";"NOUN<CAS<SBL>>";"NOUN";"cvcvccv"
"pallérnál";"pallér";"3";"200";"3";"NOUN<CAS<ADE>>";"NOUN";"cvccvccvc"
"Palmernek";"Palmer";"3";"241";"3";"NOUN<CAS<DAT>>";"NOUN";"cvccvccvc"
"parkettnek";"parkett";"3";"620";"3";"NOUN<CAS<DAT>>";"NOUN";"cvccvcccvc"
"pártszervnek";"pártszerv";"3";"296";"3";"NOUN<CAS<DAT>>";"NOUN";"cvcccvcccvc"
"passzentnek";"passzent";"3";"3";"3";"ADJ<CAS<DAT>>";"ADJ";"cvccvcccvc"
"patentra";"patent";"3";"454";"3";"NOUN<CAS<SBL>>";"NOUN";"cvcvcccv"
"plakettnek";"plakett";"3";"922";"3";"NOUN<CAS<DAT>>";"NOUN";"ccvcvcccvc"
"pluszpénzbe";"pluszpénz";"3";"415";"3";"NOUN<CAS<ILL>>";"NOUN";"ccvccvcccv"
"pókerre";"póker";"3";"264";"3";"NOUN<CAS<SBL>>";"NOUN";"cvcvccv"
"pótszerre";"pótszer";"3";"325";"3";"NOUN<CAS<SBL>>";"NOUN";"cvccvccv"
"pucérnak";"pucér";"3";"859";"3";"ADJ<CAS<DAT>>";"ADJ";"cvcvccvc"
"pufferban";"puffer";"3";"505";"3";"NOUN<CAS<INE>>";"NOUN";"cvccvccvc"
"púdernak";"púder";"3";"611";"3";"NOUN<CAS<DAT>>";"NOUN";"cvcvccvc"
"púderben";"púder";"3";"611";"3";"NOUN<CAS<INE>>";"NOUN";"cvcvccvc"
"Ráchelnek";"Ráchel";"3";"158";"3";"NOUN<CAS<DAT>>";"NOUN";"cvccvccvc"
"Ráhelnek";"Ráhel";"3";"112";"3";"NOUN<CAS<DAT>>";"NOUN";"cvcvccvc"
"rubelba";"rubel";"3";"757";"3";"NOUN<CAS<ILL>>";"NOUN";"cvcvccv"
"sábeszre";"sábesz";"3";"33";"3";"NOUN<CAS<SBL>>";"NOUN";"cvcvccv"
"Sárrétre";"Sárrét";"3";"364";"3";"NOUN<CAS<SBL>>";"NOUN";"cvccvccv"
"Schubertnél";"Schubert";"3";"988";"3";"NOUN<CAS<ADE>>";"NOUN";"cccvcvcccvc"
"Schubertben";"Schubert";"3";"988";"3";"NOUN<CAS<INE>>";"NOUN";"cccvcvcccvc"
"smasszernek";"smasszer";"3";"192";"3";"NOUN<CAS<DAT>>";"NOUN";"ccvccvccvc"
"sóderben";"sóder";"3";"532";"3";"NOUN<CAS<INE>>";"NOUN";"cvcvccvc"
"Sunembe";"Sunem";"3";"5";"3";"NOUN<CAS<ILL>>";"NOUN";"cvcvccv"
"Sumerbe";"sumer";"3";"345";"3";"ADJ<CAS<ILL>>";"ADJ";"cvcvccv"
"Sussexben";"Sussex";"3";"40";"3";"NOUN<CAS<INE>>";"NOUN";"cvccvccvc"
"szárrészbe";"szárrész";"3";"287";"3";"NOUN<CAS<ILL>>";"NOUN";"cvccvccv"
"szárnyvégnél";"szárnyvég";"3";"245";"3";"NOUN<CAS<ADE>>";"NOUN";"cvcccvccvc"
"szaténba";"szatén";"3";"295";"3";"NOUN<CAS<ILL>>";"NOUN";"cvcvccv"
"Szmolenszkben";"Szmolenszk";"3";"34";"3";"NOUN<CAS<INE>>";"NOUN";"cccvcvccccvc"
"szlovénben";"szlovén";"3";"6219";"3";"NOUN<CAS<INE>>";"NOUN";"ccvcvccvc"
"szóképbe";"szókép";"3";"559";"3";"NOUN<CAS<ILL>>";"NOUN";"cvcvccv"
"szószékbe";"szószék";"3";"2392";"3";"NOUN<CAS<ILL>>";"NOUN";"cvcvccv"
"Szovjetbe";"szovjet";"3";"27614";"3";"NOUN<CAS<ILL>>";"NOUN";"ccvccvccv"
"szuszékban";"szuszék";"3";"68";"3";"NOUN<CAS<INE>>";"NOUN";"cvcvccvc"
"tájékba";"tájék";"3";"3259";"3";"NOUN<CAS<ILL>>";"NOUN";"cvcvccv"
"Tajpejre";"Tajpej";"3";"91";"3";"NOUN<CAS<SBL>>";"NOUN";"cvccvccv"
"Tangerbe";"Tanger";"3";"56";"3";"NOUN<CAS<ILL>>";"NOUN";"cvccvccv"
"tollhegynek";"tollhegy";"3";"164";"3";"NOUN<CAS<DAT>>";"NOUN";"cvcccvccvc"
"traverzre";"traverz";"3";"80";"3";"NOUN<CAS<SBL>>";"NOUN";"ccvcvcccv"
"Tuzsérnál";"Tuzsér";"3";"166";"3";"NOUN<CAS<ADE>>";"NOUN";"cvcvccvc"
"Tuzsérnak";"Tuzsér";"3";"166";"3";"NOUN<CAS<DAT>>";"NOUN";"cvcvccvc"
"vakbélbe";"vakbél";"3";"599";"3";"NOUN<CAS<ILL>>";"NOUN";"cvccvccv"
"vakbélnek";"vakbél";"3";"599";"3";"NOUN<CAS<DAT>>";"NOUN";"cvccvccvc"
"vamzernek";"vamzer";"3";"65";"3";"NOUN<CAS<DAT>>";"NOUN";"cvccvccvc"
"Várhelyre";"Várhely";"3";"455";"3";"NOUN<CAS<SBL>>";"NOUN";"cvccvccv"
"Vogelnek";"Vogel";"3";"173";"3";"NOUN<CAS<DAT>>";"NOUN";"cvcvccvc"
"Walsernek";"Walser";"3";"41";"3";"NOUN<CAS<DAT>>";"NOUN";"cvccvccvc"
"Xavérra";"Xavér";"3";"382";"3";"NOUN<CAS<SBL>>";"NOUN";"cvcvccv"
"Wolfnernek";"Wolfner";"3";"100";"3";"NOUN<CAS<DAT>>";"NOUN";"cvcccvccvc"
"zsánerben";"zsáner";"3";"246";"3";"NOUN<CAS<INE>>";"NOUN";"cvcvccvc"
"zsombékban";"zsombék";"3";"273";"3";"NOUN<CAS<INE>>";"NOUN";"cvccvccvc"
"babszemnek";"babszem";"2";"401";"3";"NOUN<CAS<DAT>>";"NOUN";"cvccvccvc"
"bakterra";"bakter";"2";"574";"3";"NOUN<CAS<SBL>>";"NOUN";"cvccvccv"
"Bannerben";"Banner";"2";"317";"3";"NOUN<CAS<INE>>";"NOUN";"cvccvccvc"
"barterre";"barter";"2";"239";"3";"NOUN<CAS<SBL>>";"NOUN";"cvccvccv"
"bárszékben";"bárszék";"2";"166";"3";"NOUN<CAS<INE>>";"NOUN";"cvccvccvc"
"Bayerre";"Bayer";"2";"1616";"3";"NOUN<CAS<SBL>>";"NOUN";"ccvccv"
"Bayerra";"Bayer";"2";"1616";"3";"NOUN<CAS<SBL>>";"NOUN";"ccvccv"
"Bayernél";"Bayer";"2";"1616";"3";"NOUN<CAS<ADE>>";"NOUN";"ccvccvc"
"bojlerban";"bojler";"2";"506";"3";"NOUN<CAS<INE>>";"NOUN";"cvccvccvc"
"bokszmeccsnek";"bokszmeccs";"2";"121";"3";"NOUN<CAS<DAT>>";"NOUN";"cvcccvcccvc"
"borbélyban";"borbély";"2";"3280";"3";"NOUN<CAS<INE>>";"NOUN";"cvccvccvc"
"Borelnél";"Borel";"2";"15";"3";"NOUN<CAS<ADE>>";"NOUN";"cvcvccvc"
"borszeszbe";"borszesz";"2";"26";"3";"NOUN<CAS<ILL>>";"NOUN";"cvccvccv"
"borszeszben";"borszesz";"2";"26";"3";"NOUN<CAS<INE>>";"NOUN";"cvccvccvc"
"brókerra";"bróker";"2";"2695";"3";"NOUN<CAS<SBL>>";"NOUN";"ccvcvccv"
"brókernak";"bróker";"2";"2695";"3";"NOUN<CAS<DAT>>";"NOUN";"ccvcvccvc"
"Brucknernél";"Bruckner";"2";"281";"3";"NOUN<CAS<ADE>>";"NOUN";"ccvcccvccvc"
"Brucknernak";"Bruckner";"2";"281";"3";"NOUN<CAS<DAT>>";"NOUN";"ccvcccvccvc"
"Bubernak";"Buber";"2";"164";"3";"NOUN<CAS<DAT>>";"NOUN";"cvcvccvc"
"bunkernél";"bunker";"2";"898";"3";"NOUN<CAS<ADE>>";"NOUN";"cvccvccvc"
"Bunsenre";"Bunsen";"2";"102";"3";"NOUN<CAS<SBL>>";"NOUN";"cvccvccv"
"Carmenbe";"Carmen";"2";"1095";"3";"NOUN<CAS<ILL>>";"NOUN";"cvccvccv"
"Carmenban";"Carmen";"2";"1095";"3";"NOUN<CAS<INE>>";"NOUN";"cvccvccvc"
"Cannesben";"Cannes";"2";"140";"3";"NOUN<CAS<INE>>";"NOUN";"cvccvccvc"
"Csapszegbe";"csapszeg";"2";"208";"3";"NOUN<CAS<ILL>>";"NOUN";"ccvccvccv"
"csontkéznek";"csontkéz";"2";"41";"3";"NOUN<CAS<DAT>>";"NOUN";"cvcccvccvc"
"dalestnek";"dalest";"2";"74";"3";"NOUN<CAS<DAT>>";"NOUN";"cvcvcccvc"
"drukkernak";"drukker";"2";"1473";"3";"NOUN<CAS<DAT>>";"NOUN";"ccvccvccvc"
"Èapeknek";"Èapek";"2";"18";"3";"NOUN<CAS<DAT>>";"NOUN";"cvcvccvc"
"Dzsungelra";"dzsungel";"2";"3128";"3";"NOUN<CAS<SBL>>";"NOUN";"ccvccvccv"
"Fahegyben";"fahegy";"2";"19";"3";"NOUN<CAS<INE>>";"NOUN";"cvcvccvc"
"falrészbe";"falrész";"2";"222";"3";"NOUN<CAS<ILL>>";"NOUN";"cvccvccv"
"falzettre";"falzett";"2";"19";"3";"NOUN<CAS<SBL>>";"NOUN";"cvccvcccv"
"falzettnél";"falzett";"2";"19";"3";"NOUN<CAS<ADE>>";"NOUN";"cvccvcccvc"
"fanyélbe";"fanyél";"2";"51";"3";"NOUN<CAS<ILL>>";"NOUN";"cvcvccv"
"fazéknál";"fazék";"2";"2918";"3";"NOUN<CAS<ADE>>";"NOUN";"cvcvccvc"
"fogbélre";"fogbél";"2";"48";"3";"NOUN<CAS<SBL>>";"NOUN";"cvccvccv"
"fogbélnek";"fogbél";"2";"48";"3";"NOUN<CAS<DAT>>";"NOUN";"cvccvccvc"
"fogbélben";"fogbél";"2";"48";"3";"NOUN<CAS<INE>>";"NOUN";"cvccvccvc"
"fogkrémbe";"fogkrém";"2";"1033";"3";"NOUN<CAS<ILL>>";"NOUN";"cvcccvccv"
"fráternél";"fráter";"2";"1380";"3";"NOUN<CAS<ADE>>";"NOUN";"ccvcvccvc"
"furnérra";"furnér";"2";"308";"3";"NOUN<CAS<SBL>>";"NOUN";"cvccvccv"
"gácsérra";"gácsér";"2";"143";"3";"NOUN<CAS<SBL>>";"NOUN";"cvcvccv"
"Gangesznak";"Gangesz";"2";"481";"3";"NOUN<CAS<DAT>>";"NOUN";"cvccvccvc"
"gáttestbe";"gáttest";"2";"14";"3";"NOUN<CAS<ILL>>";"NOUN";"cvccvcccv"
"gaztettben";"gaztett";"2";"777";"3";"NOUN<CAS<INE>>";"NOUN";"cvccvcccvc"
"Glatternek";"Glatter";"2";"42";"3";"NOUN<CAS<DAT>>";"NOUN";"ccvccvccvc"
"Glasernek";"Glaser";"2";"118";"3";"NOUN<CAS<DAT>>";"NOUN";"ccvcvccvc"
"gólembe";"gólem";"2";"229";"3";"NOUN<CAS<ILL>>";"NOUN";"cvcvccv"
"Gomelbe";"Gomel";"2";"19";"3";"NOUN<CAS<ILL>>";"NOUN";"cvcvccv"
"gospelre";"gospel";"2";"198";"3";"NOUN<CAS<SBL>>";"NOUN";"cvccvccv"
"gospelben";"gospel";"2";"198";"3";"NOUN<CAS<INE>>";"NOUN";"cvccvccvc"
"Grubernek";"Gruber";"2";"388";"3";"NOUN<CAS<DAT>>";"NOUN";"ccvcvccvc"
"Hackernek";"Hacker";"2";"75";"3";"NOUN<CAS<DAT>>";"NOUN";"cvccvccvc"
"Hamletbe";"Hamlet";"2";"2066";"3";"NOUN<CAS<ILL>>";"NOUN";"cvccvccv"
"Handlerban";"Handler";"2";"87";"3";"NOUN<CAS<INE>>";"NOUN";"cvcccvccvc"
"hangrésnél";"hangrés";"2";"70";"3";"NOUN<CAS<ADE>>";"NOUN";"cvcccvccvc"
"háremre";"hárem";"2";"716";"3";"NOUN<CAS<SBL>>";"NOUN";"cvcvccv"
"Hátszegnek";"Hátszeg";"2";"49";"3";"NOUN<CAS<DAT>>";"NOUN";"cvccvccvc"
"hátrészben";"hátrész";"2";"96";"3";"NOUN<CAS<INE>>";"NOUN";"cvccvccvc"
"haverba";"haver";"2";"9709";"3";"NOUN<CAS<ILL>>";"NOUN";"cvcvccv"
"házhelynél";"házhely";"2";"487";"3";"NOUN<CAS<ADE>>";"NOUN";"cvccvccvc"
"házrészre";"házrész";"2";"594";"3";"NOUN<CAS<SBL>>";"NOUN";"cvccvccv"
"háznépnél";"háznép";"2";"299";"3";"NOUN<CAS<ADE>>";"NOUN";"cvccvccvc"
"Hofferre";"Hoffer";"2";"344";"3";"NOUN<CAS<SBL>>";"NOUN";"cvccvccv"
"honvédbe";"honvéd";"2";"7957";"3";"NOUN<CAS<ILL>>";"NOUN";"cvccvccv"
"honvédre";"honvéd";"2";"7957";"3";"NOUN<CAS<SBL>>";"NOUN";"cvccvccv"
"hordszékre";"hordszék";"2";"171";"3";"NOUN<CAS<SBL>>";"NOUN";"cvcccvccv"
"Hubernek";"Huber";"2";"1446";"3";"NOUN<CAS<DAT>>";"NOUN";"cvcvccvc"
"jágernek";"jáger";"2";"199";"3";"NOUN<CAS<DAT>>";"NOUN";"cvcvccvc"
"jágernak";"jáger";"2";"199";"3";"NOUN<CAS<DAT>>";"NOUN";"cvcvccvc"
"Járekre";"Járek";"2";"21";"3";"NOUN<CAS<SBL>>";"NOUN";"cvcvccv"
"Járekban";"Járek";"2";"21";"3";"NOUN<CAS<INE>>";"NOUN";"cvcvccvc"
"juhtejben";"juhtej";"2";"194";"3";"NOUN<CAS<INE>>";"NOUN";"cvccvccvc"
"kábelba";"kábel";"2";"10094";"3";"NOUN<CAS<ILL>>";"NOUN";"cvcvccv"
"karcerben";"karcer";"2";"41";"3";"NOUN<CAS<INE>>";"NOUN";"cvccvccvc"
"Karesznál";"Karesz";"2";"810";"3";"NOUN<CAS<ADE>>";"NOUN";"cvcvccvc"
"karternek";"karter";"2";"82";"3";"NOUN<CAS<DAT>>";"NOUN";"cvccvccvc"
"kastélyben";"kastély";"2";"19527";"3";"NOUN<CAS<INE>>";"NOUN";"cvccvccvc"
"Kázmérba";"Kázmér";"2";"1238";"3";"NOUN<CAS<ILL>>";"NOUN";"cvccvccv"
"klapecnek";"klapec";"2";"35";"3";"NOUN<CAS<DAT>>";"NOUN";"ccvcvccvc"
"klapecnak";"klapec";"2";"35";"3";"NOUN<CAS<DAT>>";"NOUN";"ccvcvccvc"
"Klozettnek";"klozett";"2";"42";"3";"NOUN<CAS<DAT>>";"NOUN";"ccvcvcccvc"
"Koblenzban";"Koblenz";"2";"52";"3";"NOUN<CAS<INE>>";"NOUN";"cvccvcccvc"
"Kocsérra";"Kocsér";"2";"103";"3";"NOUN<CAS<SBL>>";"NOUN";"cvcvccv"
"kóklerbe";"kókler";"2";"250";"3";"NOUN<CAS<ILL>>";"NOUN";"cvccvccv"
"Kóklernak";"kókler";"2";"250";"3";"NOUN<CAS<DAT>>";"NOUN";"cvccvccvc"
"koktélnál";"koktél";"2";"2682";"3";"NOUN<CAS<ADE>>";"NOUN";"cvccvccvc"
"kolesznak";"kolesz";"2";"683";"3";"NOUN<CAS<DAT>>";"NOUN";"cvcvccvc"
"kommersznél";"kommersz";"2";"1268";"3";"ADJ<CAS<ADE>>";"ADJ";"cvccvcccvc"
"komplexre";"komplex";"2";"30424";"3";"ADJ<CAS<SBL>>";"ADJ";"cvcccvccv"
"komplettre";"komplett";"2";"7181";"3";"ADJ<CAS<SBL>>";"ADJ";"cvcccvcccv"
"konkrétnek";"konkrét";"2";"79690";"3";"ADJ<CAS<DAT>>";"ADJ";"cvcccvccvc"
"konszernbe";"konszern";"2";"1326";"3";"NOUN<CAS<ILL>>";"NOUN";"cvccvcccv"
"kornerre";"korner";"2";"41";"3";"NOUN<CAS<SBL>>";"NOUN";"cvccvccv"
"kortesre";"kortes";"2";"151";"3";"NOUN<CAS<SBL>>";"NOUN";"cvccvccv"
"korvettre";"korvett";"2";"87";"3";"NOUN<CAS<SBL>>";"NOUN";"cvccvcccv"
"korvettnél";"korvett";"2";"87";"3";"NOUN<CAS<ADE>>";"NOUN";"cvccvcccvc"
"kóserra";"kóser";"2";"707";"3";"ADJ<CAS<SBL>>";"ADJ";"cvcvccv"
"kosztpénzre";"kosztpénz";"2";"84";"3";"NOUN<CAS<SBL>>";"NOUN";"cvcccvcccv"
"kóterba";"kóter";"2";"45";"3";"NOUN<CAS<ILL>>";"NOUN";"cvcvccv"
"Kramerben";"Kramer";"2";"93";"3";"NOUN<CAS<INE>>";"NOUN";"ccvcvccvc"
"Kukkerra";"kukker";"2";"108";"3";"NOUN<CAS<SBL>>";"NOUN";"cvccvccv"
"Kukkernak";"kukker";"2";"108";"3";"NOUN<CAS<DAT>>";"NOUN";"cvccvccvc"
"kurrensnek";"kurrens";"2";"934";"3";"ADJ<CAS<DAT>>";"ADJ";"cvccvcccvc"
"kvártélynak";"kvártély";"2";"171";"3";"NOUN<CAS<DAT>>";"NOUN";"ccvccvccvc"
"kvartettnél";"kvartett";"2";"827";"3";"NOUN<CAS<ADE>>";"NOUN";"ccvccvcccvc"
"lábfékre";"lábfék";"2";"41";"3";"NOUN<CAS<SBL>>";"NOUN";"cvccvccv"
"lábfejbe";"lábfej";"2";"2671";"3";"NOUN<CAS<ILL>>";"NOUN";"cvccvccv"
"lakhelynél";"lakhely";"2";"7007";"3";"NOUN<CAS<ADE>>";"NOUN";"cvccvccvc"
"Lampelnek";"Lampel";"2";"47";"3";"NOUN<CAS<DAT>>";"NOUN";"cvccvccvc"
"Lánerben";"Láner";"2";"208";"3";"NOUN<CAS<INE>>";"NOUN";"cvcvccvc"
"lángnyelvre";"lángnyelv";"2";"531";"3";"NOUN<CAS<SBL>>";"NOUN";"cvcccvcccv"
"lángésznél";"lángész";"2";"396";"3";"NOUN<CAS<ADE>>";"NOUN";"cvccvccvc"
"lángészben";"lángész";"2";"396";"3";"NOUN<CAS<INE>>";"NOUN";"cvccvccvc"
"lánynévre";"lánynév";"2";"34";"3";"NOUN<CAS<SBL>>";"NOUN";"cvccvccv"
"lasztexre";"lasztex";"2";"14";"3";"NOUN<CAS<SBL>>";"NOUN";"cvccvccv"
"látensnek";"látens";"2";"1172";"3";"ADJ<CAS<DAT>>";"ADJ";"cvcvcccvc"
"lófejre";"lófej";"2";"260";"3";"NOUN<CAS<SBL>>";"NOUN";"cvcvccv"
"lófejben";"lófej";"2";"260";"3";"NOUN<CAS<INE>>";"NOUN";"cvcvccvc"
"Lórévben";"Lórév";"2";"148";"3";"NOUN<CAS<INE>>";"NOUN";"cvcvccvc"
"Lorenznél";"Lorenz";"2";"423";"3";"NOUN<CAS<ADE>>";"NOUN";"cvcvcccvc"
"lumennek";"lumen";"2";"474";"3";"NOUN<CAS<DAT>>";"NOUN";"cvcvccvc"
"Lutherben";"Luther";"2";"4745";"3";"NOUN<CAS<INE>>";"NOUN";"cvccvccvc"
"Macbethnél";"Macbeth";"2";"632";"3";"NOUN<CAS<ADE>>";"NOUN";"cvccvcccvc"
"mágnesben";"mágnes";"2";"2419";"3";"NOUN<CAS<INE>>";"NOUN";"cvccvccvc"
"mákfejnek";"mákfej";"2";"11";"3";"NOUN<CAS<DAT>>";"NOUN";"cvccvccvc"
"makettnak";"makett";"2";"2833";"3";"NOUN<CAS<DAT>>";"NOUN";"cvcvcccvc"
"mákszemre";"mákszem";"2";"140";"3";"NOUN<CAS<SBL>>";"NOUN";"cvccvccv"
"Malévre";"Malév";"2";"2627";"3";"NOUN<CAS<SBL>>";"NOUN";"cvcvccv"
"Malévben";"Malév";"2";"2627";"3";"NOUN<CAS<INE>>";"NOUN";"cvcvccvc"
"Malévba";"Malév";"2";"2627";"3";"NOUN<CAS<ILL>>";"NOUN";"cvcvccv"
"Mansfeldre";"Mansfeld";"2";"198";"3";"NOUN<CAS<SBL>>";"NOUN";"cvcccvcccv"
"Mayerre";"Mayer";"2";"1384";"3";"NOUN<CAS<SBL>>";"NOUN";"ccvccv"
"Mayernak";"Mayer";"2";"1384";"3";"NOUN<CAS<DAT>>";"NOUN";"ccvccvc"
"modellra";"modell";"2";"65382";"3";"NOUN<CAS<SBL>>";"NOUN";"cvcvcccv"
"modellnak";"modell";"2";"65382";"3";"NOUN<CAS<DAT>>";"NOUN";"cvcvcccvc"
"Mojnestnél";"Mojnest";"2";"4";"3";"NOUN<CAS<ADE>>";"NOUN";"cvccvcccvc"
"mondénnek";"mondén";"2";"85";"3";"ADJ<CAS<DAT>>";"ADJ";"cvccvccvc"
"mopedben";"moped";"2";"184";"3";"NOUN<CAS<INE>>";"NOUN";"cvcvccvc"
"mosléknál";"moslék";"2";"937";"3";"NOUN<CAS<ADE>>";"NOUN";"cvccvccvc"
"Nádlernél";"Nádler";"2";"166";"3";"NOUN<CAS<ADE>>";"NOUN";"cvccvccvc"
"Nagelre";"Nagel";"2";"59";"3";"NOUN<CAS<SBL>>";"NOUN";"cvcvccv"
"Nagelnek";"Nagel";"2";"59";"3";"NOUN<CAS<DAT>>";"NOUN";"cvcvccvc"
"Nádszegre";"Nádszeg";"2";"17";"3";"NOUN<CAS<SBL>>";"NOUN";"cvccvccv"
"Nagycenknek";"Nagycenk";"2";"412";"3";"NOUN<CAS<DAT>>";"NOUN";"cvccvcccvc"
"Nagyrétnek";"Nagyrét";"2";"264";"3";"NOUN<CAS<DAT>>";"NOUN";"cvccvccvc"
"Nagyrétben";"Nagyrét";"2";"264";"3";"NOUN<CAS<INE>>";"NOUN";"cvccvccvc"
"napévnek";"napév";"2";"95";"3";"NOUN<CAS<DAT>>";"NOUN";"cvcvccvc"
"Nantesban";"Nantes";"2";"79";"3";"NOUN<CAS<INE>>";"NOUN";"cvccvccvc"
"norvégre";"norvég";"2";"5331";"3";"NOUN<CAS<SBL>>";"NOUN";"cvccvccv"
"Novellnek";"Novell";"2";"707";"3";"NOUN<CAS<DAT>>";"NOUN";"cvcvcccvc"
"Nyárszegnek";"Nyárszeg";"2";"14";"3";"NOUN<CAS<DAT>>";"NOUN";"cvccvccvc"
"nyughelynek";"nyughely";"2";"743";"3";"NOUN<CAS<DAT>>";"NOUN";"cvccvccvc"
"pajesznek";"pajesz";"2";"125";"3";"NOUN<CAS<DAT>>";"NOUN";"cvcvccvc"
