form_1	freq_1	stem	xpostag	variation	lemma_freq_corrected	corpus_size	form_2	freq_2	odds	log_odds
szélhámoskodok	5	szélhámoskodo	[/V][Prs.NDef.1Sg]	lakom/lakok	428	8570080167	szélhámoskodom	9	0.6	-0.5108256237659907
szellemeskedek	5	szellemeskede	[/V][Prs.NDef.1Sg]	lakom/lakok	583	8570080167	szellemeskedem	2	2	0.6931471805599453
személyeskedek	226	személyeskede	[/V][Prs.NDef.1Sg]	lakom/lakok	6741	8570080167	személyeskedem	26	8.407407407407407	2.1291131514770734
szemérmeskedek	2	szemérmeskede	[/V][Prs.NDef.1Sg]	lakom/lakok	360	8570080167	szemérmeskedem	1	1.5	0.4054651081081644
szemlélődök	305	szemlélődö	[/V][Prs.NDef.1Sg]	lakom/lakok	7997	8570080167	szemlélődöm	255	1.1953125	0.1784076574728183
szemtelenkedek	15	szemtelenkede	[/V][Prs.NDef.1Sg]	lakom/lakok	1357	8570080167	szemtelenkedem	3	4	1.3862943611198906
szennyeződök	1	szennyeződö	[/V][Prs.NDef.1Sg]	lakom/lakok	8575	8570080167	szennyeződöm	3	0.5	-0.6931471805599453
szépítkezek	3	szépítkeze	[/V][Prs.NDef.1Sg]	lakom/lakok	1096	8570080167	szépítkezem	17	0.2222222222222222	-1.5040773967762742
szerelmeskedek	14	szerelmeskede	[/V][Prs.NDef.1Sg]	lakom/lakok	3264	8570080167	szerelmeskedem	15	0.9375	-0.06453852113757118
szerencsétlenkedek	236	szerencsétlenkede	[/V][Prs.NDef.1Sg]	lakom/lakok	4615	8570080167	szerencsétlenkedem	63	3.703125	1.3091770577754593
szerénykedek	25	szerénykede	[/V][Prs.NDef.1Sg]	lakom/lakok	4231	8570080167	szerénykedem	43	0.5909090909090909	-0.5260930958967791
szeretkezek	376	szeretkeze	[/V][Prs.NDef.1Sg]	lakom/lakok	27905	8570080167	szeretkezem	275	1.3659420289855073	0.3118443217308608
szerveződök	3	szerveződö	[/V][Prs.NDef.1Sg]	lakom/lakok	59340	8570080167	szerveződöm	3	1	0
szerződök	241	szerződö	[/V][Prs.NDef.1Sg]	lakom/lakok	51881	8570080167	szerződöm	174	1.3828571428571428	0.3241517522331723
szigetelődök	2	szigetelődö	[/V][Prs.NDef.1Sg]	lakom/lakok	1035	8570080167	szigetelődöm	1	1.5	0.4054651081081644
szigorlatozok	5	szigorlatozo	[/V][Prs.NDef.1Sg]	lakom/lakok	593	8570080167	szigorlatozom	34	0.17142857142857143	-1.7635885922613588
színesedek	3	színesede	[/V][Prs.NDef.1Sg]	lakom/lakok	5561	8570080167	színesedem	1	2	0.6931471805599453
színészkedek	58	színészkede	[/V][Prs.NDef.1Sg]	lakom/lakok	7379	8570080167	színészkedem	91	0.6413043478260869	-0.44425113314332093
színeződök	1	színeződö	[/V][Prs.NDef.1Sg]	lakom/lakok	7341	8570080167	színeződöm	2	0.6666666666666666	-0.40546510810816444
sziporkázok	32	sziporkázo	[/V][Prs.NDef.1Sg]	lakom/lakok	4822	8570080167	sziporkázom	8	3.6666666666666665	1.2992829841302609
szitkozódok	84	szitkozódo	[/V][Prs.NDef.1Sg]	lakom/lakok	6590	8570080167	szitkozódom	112	0.7522123893805309	-0.2847365622220242
szivarozok	58	szivarozo	[/V][Prs.NDef.1Sg]	lakom/lakok	2542	8570080167	szivarozom	16	3.4705882352941178	1.2443240998495033
szíveskedek	17	szíveskede	[/V][Prs.NDef.1Sg]	lakom/lakok	81883	8570080167	szíveskedem	6	2.5714285714285716	0.9444616088408515
szívódok	9	szívódo	[/V][Prs.NDef.1Sg]	lakom/lakok	38838	8570080167	szívódom	1	5	1.6094379124341003
szobrászkodok	6	szobrászkodo	[/V][Prs.NDef.1Sg]	lakom/lakok	1076	8570080167	szobrászkodom	25	0.2692307692307692	-1.3121863889661687
szocializálódok	21	szocializálódo	[/V][Prs.NDef.1Sg]	lakom/lakok	15320	8570080167	szocializálódom	17	1.2222222222222223	0.20067069546215124
szökök	79	szökö	[/V][Prs.NDef.1Sg]	lakom/lakok	64890	8570080167	szököm	57	1.3793103448275863	0.32158362412746233
szomjazok	89	szomjazo	[/V][Prs.NDef.1Sg]	lakom/lakok	21901	8570080167	szomjazom	1383	0.06502890173410404	-2.73292346584735
szomjúhozok	15	szomjúhozo	[/V][Prs.NDef.1Sg]	lakom/lakok	2852	8570080167	szomjúhozom	62	0.25396825396825395	-1.3705460041517514
szomorkodok	176	szomorkodo	[/V][Prs.NDef.1Sg]	lakom/lakok	22613	8570080167	szomorkodom	703	0.25142045454545453	-1.3806286235842133
szomorodok	24	szomorodo	[/V][Prs.NDef.1Sg]	lakom/lakok	2368	8570080167	szomorodom	15	1.5625	0.44628710262841953
szórakozok	1356	szórakozo	[/V][Prs.NDef.1Sg]	lakom/lakok	197402	8570080167	szórakozom	2742	0.4947138169886985	-0.7037758311027341
szorgoskodok	14	szorgoskodo	[/V][Prs.NDef.1Sg]	lakom/lakok	8106	8570080167	szorgoskodom	66	0.22388059701492538	-1.4966424182887559
szorítkozok	67	szorítkozo	[/V][Prs.NDef.1Sg]	lakom/lakok	21720	8570080167	szorítkozom	846	0.08028335301062574	-2.522192989475948
szóródok	2	szóródo	[/V][Prs.NDef.1Sg]	lakom/lakok	15400	8570080167	szóródom	1	1.5	0.4054651081081644
szőrösödök	33	szőrösödö	[/V][Prs.NDef.1Sg]	lakom/lakok	950	8570080167	szőrösödöm	52	0.6415094339622641	-0.4439313889359605
szövetkezek	24	szövetkeze	[/V][Prs.NDef.1Sg]	lakom/lakok	21303	8570080167	szövetkezem	45	0.5434782608695652	-0.6097655716208943
szűkölködök	14	szűkölködö	[/V][Prs.NDef.1Sg]	lakom/lakok	10233	8570080167	szűkölködöm	495	0.03024193548387097	-3.4985257256227174
szűnök	437	szűnö	[/V][Prs.NDef.1Sg]	lakom/lakok	172200	8570080167	szűnöm	1	219	5.389071729816501
szurkálódok	9	szurkálódo	[/V][Prs.NDef.1Sg]	lakom/lakok	310	8570080167	szurkálódom	6	1.4285714285714286	0.3566749439387324
táborozok	102	táborozo	[/V][Prs.NDef.1Sg]	lakom/lakok	19944	8570080167	táborozom	26	3.814814814814815	1.3388921222253067
tagozódok	1	tagozódo	[/V][Prs.NDef.1Sg]	lakom/lakok	7570	8570080167	tagozódom	5	0.3333333333333333	-1.0986122886681098
tájékozódok	281	tájékozódo	[/V][Prs.NDef.1Sg]	lakom/lakok	282902	8570080167	tájékozódom	1526	0.18467583497053044	-1.689153234280519
tajtékzok	10	tajtékzo	[/V][Prs.NDef.1Sg]	lakom/lakok	1903	8570080167	tajtékzom	15	0.6875	-0.3746934494414107
takarékoskodok	67	takarékoskodo	[/V][Prs.NDef.1Sg]	lakom/lakok	21081	8570080167	takarékoskodom	197	0.3434343434343434	-1.0687593255184287
takarodok	64	takarodo	[/V][Prs.NDef.1Sg]	lakom/lakok	16356	8570080167	takarodom	2	21.666666666666668	3.0757749812275277
taktikázok	54	taktikázo	[/V][Prs.NDef.1Sg]	lakom/lakok	10243	8570080167	taktikázom	22	2.391304347826087	0.8718389693033212
találkozok	6879	találkozo	[/V][Prs.NDef.1Sg]	lakom/lakok	1857559	8570080167	találkozom	41547	0.1655916048907288	-1.7982307334203127
tamáskodok	18	tamáskodo	[/V][Prs.NDef.1Sg]	lakom/lakok	788	8570080167	tamáskodom	59	0.31666666666666665	-1.1499055830556604
támaszkodok	335	támaszkodo	[/V][Prs.NDef.1Sg]	lakom/lakok	198608	8570080167	támaszkodom	2122	0.15826660386245878	-1.843474301740052
tanácskozok	3	tanácskozo	[/V][Prs.NDef.1Sg]	lakom/lakok	21064	8570080167	tanácskozom	43	0.09090909090909091	-2.3978952727983707
tanakodok	93	tanakodo	[/V][Prs.NDef.1Sg]	lakom/lakok	16021	8570080167	tanakodom	198	0.4723618090452261	-0.7500100424544885
tántorodok	27	tántorodo	[/V][Prs.NDef.1Sg]	lakom/lakok	2273	8570080167	tántorodom	16	1.6470588235294117	0.4989911661189878
tanúskodok	15	tanúskodo	[/V][Prs.NDef.1Sg]	lakom/lakok	82256	8570080167	tanúskodom	226	0.07048458149779736	-2.6523612952416213
tanyázok	67	tanyázo	[/V][Prs.NDef.1Sg]	lakom/lakok	20309	8570080167	tanyázom	40	1.6585365853658536	0.5059356384717989
tápászkodok	43	tápászkodo	[/V][Prs.NDef.1Sg]	lakom/lakok	2018	8570080167	tápászkodom	49	0.88	-0.12783337150988489
táplálkozok	173	táplálkozo	[/V][Prs.NDef.1Sg]	lakom/lakok	101962	8570080167	táplálkozom	1833	0.09487459105779716	-2.355199353601881
tapogatódzok	11	tapogatódzo	[/V][Prs.NDef.1Sg]	lakom/lakok	14479	8570080167	tapogatódzom	47	0.25	-1.3862943611198906
társalkodok	3	társalkodo	[/V][Prs.NDef.1Sg]	lakom/lakok	933	8570080167	társalkodom	33	0.11764705882352941	-2.1400661634962708
tartózkodok	473	tartózkodo	[/V][Prs.NDef.1Sg]	lakom/lakok	323534	8570080167	tartózkodom	5618	0.08435664709022958	-2.4727016694171216
tartozok	4060	tartozo	[/V][Prs.NDef.1Sg]	lakom/lakok	2020739	8570080167	tartozom	72	55.63013698630137	4.0187250865379065
táviratozok	23	táviratozo	[/V][Prs.NDef.1Sg]	lakom/lakok	1330	8570080167	táviratozom	8	2.6666666666666665	0.9808292530117262
távolodok	345	távolodo	[/V][Prs.NDef.1Sg]	lakom/lakok	45390	8570080167	távolodom	390	0.8849104859335039	-0.1222687849276415
távozok	703	távozo	[/V][Prs.NDef.1Sg]	lakom/lakok	362436	8570080167	távozom	1	352	5.863631175598097
teázok	112	teázo	[/V][Prs.NDef.1Sg]	lakom/lakok	7811	8570080167	teázom	150	0.7483443708609272	-0.2898920181025837
tegeződök	52	tegeződö	[/V][Prs.NDef.1Sg]	lakom/lakok	6296	8570080167	tegeződöm	112	0.4690265486725664	-0.7570959051602187
telepszek	97	telepsze	[/V][Prs.NDef.1Sg]	lakom/lakok	93057	8570080167	telepszem	83	1.1666666666666667	0.15415067982725836
telítődök	65	telítődö	[/V][Prs.NDef.1Sg]	lakom/lakok	13702	8570080167	telítődöm	73	0.8918918918918919	-0.11441035117774422
teljesedek	38	teljesede	[/V][Prs.NDef.1Sg]	lakom/lakok	38091	8570080167	teljesedem	13	2.7857142857142856	1.0245043165143877
telok	37	telo	[/V][Prs.NDef.1Sg]	lakom/lakok	654760	8570080167	telom	6	5.428571428571429	1.6916760106710724
temetkezek	5	temetkeze	[/V][Prs.NDef.1Sg]	lakom/lakok	8649	8570080167	temetkezem	97	0.061224489795918366	-2.793208009442517
tempózok	69	tempózo	[/V][Prs.NDef.1Sg]	lakom/lakok	2816	8570080167	tempózom	27	2.5	0.9162907318741551
tengődök	81	tengődö	[/V][Prs.NDef.1Sg]	lakom/lakok	10351	8570080167	tengődöm	172	0.47398843930635837	-0.7465723472335258
teniszezek	817	teniszeze	[/V][Prs.NDef.1Sg]	lakom/lakok	11338	8570080167	teniszezem	82	9.855421686746988	2.2880217288061493
ténykedek	119	ténykede	[/V][Prs.NDef.1Sg]	lakom/lakok	7581	8570080167	ténykedem	253	0.47244094488188976	-0.7498425242364906
tépelődök	100	tépelődö	[/V][Prs.NDef.1Sg]	lakom/lakok	5841	8570080167	tépelődöm	299	0.33666666666666667	-1.0886619578149417
tépődök	1	tépődö	[/V][Prs.NDef.1Sg]	lakom/lakok	410	8570080167	tépődöm	2	0.6666666666666666	-0.40546510810816444
terebélyesedek	3	terebélyesede	[/V][Prs.NDef.1Sg]	lakom/lakok	5751	8570080167	terebélyesedem	2	1.3333333333333333	0.28768207245178085
terelődök	7	terelődö	[/V][Prs.NDef.1Sg]	lakom/lakok	17677	8570080167	terelődöm	2	2.6666666666666665	0.9808292530117262
terhelődök	1	terhelődö	[/V][Prs.NDef.1Sg]	lakom/lakok	3333	8570080167	terhelődöm	2	0.6666666666666666	-0.40546510810816444
terjeszkedek	24	terjeszkede	[/V][Prs.NDef.1Sg]	lakom/lakok	34705	8570080167	terjeszkedem	41	0.5952380952380952	-0.5187937934151675
terpeszkedek	30	terpeszkede	[/V][Prs.NDef.1Sg]	lakom/lakok	6802	8570080167	terpeszkedem	15	1.9375	0.661398482245365
teszök	8	teszö	[/V][Prs.NDef.1Sg]	lakom/lakok	13867767	8570080167	teszöm	5	1.5	0.4054651081081644
tétlenkedek	85	tétlenkede	[/V][Prs.NDef.1Sg]	lakom/lakok	15046	8570080167	tétlenkedem	80	1.0617283950617284	0.059898141581069014
tétovázok	130	tétovázo	[/V][Prs.NDef.1Sg]	lakom/lakok	12509	8570080167	tétovázom	136	0.9562043795620438	-0.04478360262697331
tetszek	698	tetsze	[/V][Prs.NDef.1Sg]	lakom/lakok	1498478	8570080167	tetszem	4143	0.1686776061776062	-1.7797660417055086
tevékenykedek	1049	tevékenykede	[/V][Prs.NDef.1Sg]	lakom/lakok	159182	8570080167	tevékenykedem	5419	0.1937269372693727	-1.6413056512821227
tevődök	6	tevődö	[/V][Prs.NDef.1Sg]	lakom/lakok	46451	8570080167	tevődöm	4	1.4	0.3364722366212129
tiltakozok	280	tiltakozo	[/V][Prs.NDef.1Sg]	lakom/lakok	213776	8570080167	tiltakozom	1625	0.17281672816728166	-1.7555236207740101
tipródok	92	tipródo	[/V][Prs.NDef.1Sg]	lakom/lakok	3039	8570080167	tipródom	352	0.26345609065155806	-1.333868563780041
tisztálkodok	24	tisztálkodo	[/V][Prs.NDef.1Sg]	lakom/lakok	6177	8570080167	tisztálkodom	105	0.2358490566037736	-1.4445632692438664
titkolózok	45	titkolózo	[/V][Prs.NDef.1Sg]	lakom/lakok	9664	8570080167	titkolózom	112	0.40707964601769914	-0.8987464222232455
titokzatoskodok	7	titokzatoskodo	[/V][Prs.NDef.1Sg]	lakom/lakok	581	8570080167	titokzatoskodom	16	0.47058823529411764	-0.7537718023763802
tobzódok	93	tobzódo	[/V][Prs.NDef.1Sg]	lakom/lakok	11742	8570080167	tobzódom	157	0.5949367088607594	-0.519300250756963
tökéletesedek	2	tökéletesede	[/V][Prs.NDef.1Sg]	lakom/lakok	3633	8570080167	tökéletesedem	3	0.75	-0.2876820724517809
töketlenkedek	23	töketlenkede	[/V][Prs.NDef.1Sg]	lakom/lakok	819	8570080167	töketlenkedem	2	8	2.0794415416798357
tökölődök	20	tökölődö	[/V][Prs.NDef.1Sg]	lakom/lakok	431	8570080167	tökölődöm	12	1.6153846153846154	0.4795730802618863
tolakszok	1	tolakszo	[/V][Prs.NDef.1Sg]	lakom/lakok	10114	8570080167	tolakszom	182	0.01092896174863388	-4.516338972281476
tollasodok	2	tollasodo	[/V][Prs.NDef.1Sg]	lakom/lakok	652	8570080167	tollasodom	1	1.5	0.4054651081081644
tolódok	12	tolódo	[/V][Prs.NDef.1Sg]	lakom/lakok	33844	8570080167	tolódom	7	1.625	0.4855078157817008
töltekezek	26	töltekeze	[/V][Prs.NDef.1Sg]	lakom/lakok	7443	8570080167	töltekezem	168	0.15976331360946747	-1.8340618489187444
töltődök	123	töltődö	[/V][Prs.NDef.1Sg]	lakom/lakok	40092	8570080167	töltődöm	387	0.31958762886597936	-1.1407237740182365
töprenkedek	6	töprenkede	[/V][Prs.NDef.1Sg]	lakom/lakok	623	8570080167	töprenkedem	27	0.25	-1.3862943611198906
törekszek	328	töreksze	[/V][Prs.NDef.1Sg]	lakom/lakok	642126	8570080167	törekszem	24943	0.013189544579858884	-4.328330840532185
törlődök	9	törlődö	[/V][Prs.NDef.1Sg]	lakom/lakok	35110	8570080167	törlődöm	3	2.5	0.9162907318741551
tornászok	125	tornászo	[/V][Prs.NDef.1Sg]	lakom/lakok	6772	8570080167	tornászom	286	0.43902439024390244	-0.8232003088081431
tornázok	780	tornázo	[/V][Prs.NDef.1Sg]	lakom/lakok	32996	8570080167	tornázom	1820	0.42888522789676004	-0.846565929887922
törődök	1506	törődö	[/V][Prs.NDef.1Sg]	lakom/lakok	207517	8570080167	törődöm	4574	0.32939890710382513	-1.1104857790831262
törölközök	105	törölközö	[/V][Prs.NDef.1Sg]	lakom/lakok	1292	8570080167	törölközöm	31	3.3125	1.1977031913123406
tőzsdézek	194	tőzsdéze	[/V][Prs.NDef.1Sg]	lakom/lakok	2523	8570080167	tőzsdézem	7	24.375	3.193558016883911
trafok	3	trafo	[/V][Prs.NDef.1Sg]	lakom/lakok	20593	8570080167	trafom	1	2	0.6931471805599453
tréfálkozok	12	tréfálkozo	[/V][Prs.NDef.1Sg]	lakom/lakok	5571	8570080167	tréfálkozom	48	0.2653061224489796	-1.3268709406490897
tudakolózok	1	tudakolózo	[/V][Prs.NDef.1Sg]	lakom/lakok	189	8570080167	tudakolózom	3	0.5	-0.6931471805599453
tudakozódok	5	tudakozódo	[/V][Prs.NDef.1Sg]	lakom/lakok	4897	8570080167	tudakozódom	64	0.09230769230769231	-2.382627800667582
tudatosodok	9	tudatosodo	[/V][Prs.NDef.1Sg]	lakom/lakok	7937	8570080167	tudatosodom	7	1.25	0.22314355131420976
tudódok	38	tudódo	[/V][Prs.NDef.1Sg]	lakom/lakok	1403	8570080167	tudódom	1	19.5	2.970414465569701
tükröződök	1	tükröződö	[/V][Prs.NDef.1Sg]	lakom/lakok	50822	8570080167	tükröződöm	62	0.031746031746031744	-3.4499875458315876
túlórázok	111	túlórázo	[/V][Prs.NDef.1Sg]	lakom/lakok	9066	8570080167	túlórázom	83	1.3333333333333333	0.28768207245178085
tündöklök	38	tündöklö	[/V][Prs.NDef.1Sg]	lakom/lakok	3078	8570080167	tündöklöm	2	13	2.5649493574615367
tűnődök	318	tűnődö	[/V][Prs.NDef.1Sg]	lakom/lakok	27459	8570080167	tűnődöm	2913	0.10947151681537405	-2.2120908839703057
túrázok	1261	túrázo	[/V][Prs.NDef.1Sg]	lakom/lakok	49897	8570080167	túrázom	1166	1.0814053127677807	0.07826141081460257
türelmetlenkedek	71	türelmetlenkede	[/V][Prs.NDef.1Sg]	lakom/lakok	3453	8570080167	türelmetlenkedem	55	1.2857142857142858	0.25131442828090617
turistáskodok	11	turistáskodo	[/V][Prs.NDef.1Sg]	lakom/lakok	1689	8570080167	turistáskodom	34	0.34285714285714286	-1.0704414117014134
tüsténkedek	14	tüsténkede	[/V][Prs.NDef.1Sg]	lakom/lakok	2685	8570080167	tüsténkedem	28	0.5172413793103449	-0.6592456288842639
tüzeskedek	2	tüzeskede	[/V][Prs.NDef.1Sg]	lakom/lakok	242	8570080167	tüzeskedem	4	0.6	-0.5108256237659907
udvariaskodok	12	udvariaskodo	[/V][Prs.NDef.1Sg]	lakom/lakok	1591	8570080167	udvariaskodom	33	0.38235294117647056	-0.9614111671546247
ugrándozok	52	ugrándozo	[/V][Prs.NDef.1Sg]	lakom/lakok	8866	8570080167	ugrándozom	75	0.6973684210526315	-0.3604414267342093
ügyesedek	8	ügyesede	[/V][Prs.NDef.1Sg]	lakom/lakok	2539	8570080167	ügyesedem	8	1	0
ügyeskedek	105	ügyeskede	[/V][Prs.NDef.1Sg]	lakom/lakok	11033	8570080167	ügyeskedem	67	1.5588235294117647	0.44393138893596046
ügyetlenkedek	57	ügyetlenkede	[/V][Prs.NDef.1Sg]	lakom/lakok	1969	8570080167	ügyetlenkedem	38	1.4871794871794872	0.39688136441677296
ügyködök	210	ügyködö	[/V][Prs.NDef.1Sg]	lakom/lakok	11226	8570080167	ügyködöm	342	0.6151603498542274	-0.48587231368987344
ügyvédkedek	5	ügyvédkede	[/V][Prs.NDef.1Sg]	lakom/lakok	263	8570080167	ügyvédkedem	5	1	0
ultizok	16	ultizo	[/V][Prs.NDef.1Sg]	lakom/lakok	1092	8570080167	ultizom	6	2.4285714285714284	0.8873031950009027
unatkozok	685	unatkozo	[/V][Prs.NDef.1Sg]	lakom/lakok	103069	8570080167	unatkozom	4510	0.15207271115052096	-1.8833965096825107
undokoskodok	1	undokoskodo	[/V][Prs.NDef.1Sg]	lakom/lakok	79	8570080167	undokoskodom	4	0.4	-0.916290731874155
undorodok	270	undorodo	[/V][Prs.NDef.1Sg]	lakom/lakok	14293	8570080167	undorodom	1265	0.21406003159557663	-1.5414987818244206
uralkodok	252	uralkodo	[/V][Prs.NDef.1Sg]	lakom/lakok	204714	8570080167	uralkodom	393	0.6421319796954315	-0.4429614205704136
úszok	2060	úszo	[/V][Prs.NDef.1Sg]	lakom/lakok	228752	8570080167	úszom	3809	0.5409448818897638	-0.6144378872302877
utálkozok	19	utálkozo	[/V][Prs.NDef.1Sg]	lakom/lakok	2391	8570080167	utálkozom	77	0.2564102564102564	-1.3609765531356008
utazok	6397	utazo	[/V][Prs.NDef.1Sg]	lakom/lakok	732800	8570080167	utazom	18616	0.343664392759306	-1.0680897002624337
ütközök	709	ütközö	[/V][Prs.NDef.1Sg]	lakom/lakok	225302	8570080167	ütközöm	1476	0.48070412999322953	-0.7325033124960186
ütődök	1	ütődö	[/V][Prs.NDef.1Sg]	lakom/lakok	5543	8570080167	ütődöm	18	0.10526315789473684	-2.2512917986064953
vackolódok	1	vackolódo	[/V][Prs.NDef.1Sg]	lakom/lakok	577	8570080167	vackolódom	3	0.5	-0.6931471805599453
vacsorázok	258	vacsorázo	[/V][Prs.NDef.1Sg]	lakom/lakok	50661	8570080167	vacsorázom	627	0.4124203821656051	-0.8857121047686609
vádaskodok	48	vádaskodo	[/V][Prs.NDef.1Sg]	lakom/lakok	5755	8570080167	vádaskodom	64	0.7538461538461538	-0.2825669717850105
vadászok	61	vadászo	[/V][Prs.NDef.1Sg]	lakom/lakok	98441	8570080167	vadászom	2658	0.023317036479879653	-3.7585710061979283
vagdalkozok	33	vagdalkozo	[/V][Prs.NDef.1Sg]	lakom/lakok	3657	8570080167	vagdalkozom	49	0.68	-0.3856624808119846
vágódok	93	vágódo	[/V][Prs.NDef.1Sg]	lakom/lakok	11694	8570080167	vágódom	60	1.540983606557377	0.4324209180966926
vágyakozok	141	vágyakozo	[/V][Prs.NDef.1Sg]	lakom/lakok	33026	8570080167	vágyakozom	1038	0.136669874879692	-1.9901869334979667
vágyok	7697	vágyo	[/V][Prs.NDef.1Sg]	lakom/lakok	579400	8570080167	vágyom	47925	0.16062262654926346	-1.828697599788822
vágyódok	53	vágyódo	[/V][Prs.NDef.1Sg]	lakom/lakok	14271	8570080167	vágyódom	1364	0.03956043956043956	-3.2299256610547857
vakaródzok	13	vakaródzo	[/V][Prs.NDef.1Sg]	lakom/lakok	3785	8570080167	vakaródzom	26	0.5185185185185185	-0.6567795363890705
vakoskodok	1	vakoskodo	[/V][Prs.NDef.1Sg]	lakom/lakok	297	8570080167	vakoskodom	6	0.2857142857142857	-1.252762968495368
vállalkozok	632	vállalkozo	[/V][Prs.NDef.1Sg]	lakom/lakok	141984	8570080167	vállalkozom	4722	0.13402498412026254	-2.009729047751941
vállasodok	1	vállasodo	[/V][Prs.NDef.1Sg]	lakom/lakok	49	8570080167	vállasodom	3	0.5	-0.6931471805599453
változok	851	változo	[/V][Prs.NDef.1Sg]	lakom/lakok	1725689	8570080167	változom	2697	0.3157894736842105	-1.1526795099383855
várakozok	475	várakozo	[/V][Prs.NDef.1Sg]	lakom/lakok	96850	8570080167	várakozom	764	0.6222222222222222	-0.4744579795951158
vastagszok	1	vastagszo	[/V][Prs.NDef.1Sg]	lakom/lakok	4356	8570080167	vastagszom	1	1	0
vasutazok	4	vasutazo	[/V][Prs.NDef.1Sg]	lakom/lakok	163	8570080167	vasutazom	3	1.25	0.22314355131420976
védekezek	452	védekeze	[/V][Prs.NDef.1Sg]	lakom/lakok	166798	8570080167	védekezem	366	1.2343324250681198	0.21053027742846367
végrendelkezek	7	végrendelkeze	[/V][Prs.NDef.1Sg]	lakom/lakok	4099	8570080167	végrendelkezem	32	0.24242424242424243	-1.4170660197866443
végződök	12	végződö	[/V][Prs.NDef.1Sg]	lakom/lakok	106685	8570080167	végződöm	47	0.2708333333333333	-1.3062516534463542
vékonyodok	2	vékonyodo	[/V][Prs.NDef.1Sg]	lakom/lakok	4362	8570080167	vékonyodom	4	0.6	-0.5108256237659907
vélekedek	720	vélekede	[/V][Prs.NDef.1Sg]	lakom/lakok	123148	8570080167	vélekedem	334	2.1522388059701494	0.7665086054598828
vélekszek	8	véleksze	[/V][Prs.NDef.1Sg]	lakom/lakok	123148	8570080167	vélekszem	15	0.5625	-0.5753641449035618
vendégeskedek	27	vendégeskede	[/V][Prs.NDef.1Sg]	lakom/lakok	21782	8570080167	vendégeskedem	43	0.6363636363636364	-0.45198512374305727
verejtékezek	31	verejtékeze	[/V][Prs.NDef.1Sg]	lakom/lakok	3711	8570080167	verejtékezem	17	1.7777777777777777	0.5753641449035618
verekszek	23	vereksze	[/V][Prs.NDef.1Sg]	lakom/lakok	32024	8570080167	verekszem	279	0.08571428571428572	-2.456735772821304
vergődök	416	vergődö	[/V][Prs.NDef.1Sg]	lakom/lakok	27292	8570080167	vergődöm	452	0.9205298013245033	-0.08280590368423253
verődök	17	verődö	[/V][Prs.NDef.1Sg]	lakom/lakok	17097	8570080167	verődöm	8	2	0.6931471805599453
veselkedek	65	veselkede	[/V][Prs.NDef.1Sg]	lakom/lakok	2295	8570080167	veselkedem	26	2.4444444444444446	0.8938178760220965
veszekszek	82	veszeksze	[/V][Prs.NDef.1Sg]	lakom/lakok	39570	8570080167	veszekszem	630	0.13153724247226625	-2.0284652547446154
veszkődök	3	veszkődö	[/V][Prs.NDef.1Sg]	lakom/lakok	353	8570080167	veszkődöm	22	0.17391304347826086	-1.749199854809259
veszök	5	veszö	[/V][Prs.NDef.1Sg]	lakom/lakok	11594685	8570080167	veszöm	2	2	0.6931471805599453
vesződök	113	vesződö	[/V][Prs.NDef.1Sg]	lakom/lakok	11429	8570080167	vesződöm	232	0.4892703862660944	-0.714840005171205
vetekszek	5	veteksze	[/V][Prs.NDef.1Sg]	lakom/lakok	28843	8570080167	vetekszem	13	0.42857142857142855	-0.8472978603872037
vetélkedek	14	vetélkede	[/V][Prs.NDef.1Sg]	lakom/lakok	10217	8570080167	vetélkedem	4	3	1.0986122886681098
vetemedek	271	vetemede	[/V][Prs.NDef.1Sg]	lakom/lakok	15187	8570080167	vetemedem	154	1.7548387096774194	0.5623769493767508
vetkezek	10	vetkeze	[/V][Prs.NDef.1Sg]	lakom/lakok	11392	8570080167	vetkezem	21	0.5	-0.6931471805599453
vétkezek	85	vétkeze	[/V][Prs.NDef.1Sg]	lakom/lakok	32653	8570080167	vétkezem	359	0.2388888888888889	-1.4317567351966478
vetkőzök	146	vetkőzö	[/V][Prs.NDef.1Sg]	lakom/lakok	24481	8570080167	vetkőzöm	47	3.0625	1.1192315758708453
vetődök	140	vetődö	[/V][Prs.NDef.1Sg]	lakom/lakok	46975	8570080167	vetődöm	173	0.8103448275862069	-0.2102954088363608
viaskodok	50	viaskodo	[/V][Prs.NDef.1Sg]	lakom/lakok	10940	8570080167	viaskodom	137	0.3695652173913043	-0.995428052432879
viccelődök	226	viccelődö	[/V][Prs.NDef.1Sg]	lakom/lakok	25569	8570080167	viccelődöm	270	0.8376383763837638	-0.17716880339829824
vigadozok	8	vigadozo	[/V][Prs.NDef.1Sg]	lakom/lakok	1583	8570080167	vigadozom	5	1.5	0.4054651081081644
vigasztalódok	22	vigasztalódo	[/V][Prs.NDef.1Sg]	lakom/lakok	7309	8570080167	vigasztalódom	82	0.27710843373493976	-1.2833463918674481
világosodok	24	világosodo	[/V][Prs.NDef.1Sg]	lakom/lakok	9640	8570080167	világosodom	8	2.7777777777777777	1.0216512475319812
villanyozódok	2	villanyozódo	[/V][Prs.NDef.1Sg]	lakom/lakok	154	8570080167	villanyozódom	6	0.42857142857142855	-0.8472978603872037
virágzok	18	virágzo	[/V][Prs.NDef.1Sg]	lakom/lakok	83044	8570080167	virágzom	45	0.41304347826086957	-0.8842024173226546
