form_1	freq_1	stem	xpostag	variation	lemma_freq_corrected	corpus_size	form_2	freq_2	odds	log_odds	base	derivational	nsyl	base_tr	suffix	vowel	darab
csúszok	1288	csúszo	[/V][Prs.NDef.1Sg]	lakom/lakok	191096	8570080167	csúszom	509	2.5274509803921568	0.927211277220816	csúszik	szik	1	çúßik	NA	NA	NA
dacoskodok	5	dacoskodo	[/V][Prs.NDef.1Sg]	lakom/lakok	237	8570080167	dacoskodom	6	0.8571428571428571	-0.15415067982725836	dacoskodik	NA	3	dacoskodik	NA	NA	NA
deformálódok	2	deformálódo	[/V][Prs.NDef.1Sg]	lakom/lakok	11452	8570080167	deformálódom	1	1.5	0.4054651081081644	deformálódik	NA	4	deformálódik	NA	NA	NA
degradálódok	1	degradálódo	[/V][Prs.NDef.1Sg]	lakom/lakok	3616	8570080167	degradálódom	1	1	0	degradálódik	NA	4	degradálódik	NA	NA	NA
deresedek	1	deresede	[/V][Prs.NDef.1Sg]	lakom/lakok	388	8570080167	deresedem	3	0.5	-0.6931471805599453	deresedik	NA	3	deresedik	NA	NA	NA
dévánkozok	1	dévánkozo	[/V][Prs.NDef.1Sg]	lakom/lakok	18	8570080167	dévánkozom	2	0.6666666666666666	-0.4054651081081645	dévánkozik	zik	3	dévánkozik	NA	NA	NA
diadalmaskodok	1	diadalmaskodo	[/V][Prs.NDef.1Sg]	lakom/lakok	35682	8570080167	diadalmaskodom	12	0.15384615384615383	-1.8718021769015911	diadalmaskodik	NA	5	diadalmaskodik	NA	NA	NA
dicsekszek	41	dicseksze	[/V][Prs.NDef.1Sg]	lakom/lakok	46395	8570080167	dicsekszem	1420	0.02955665024630541	-3.521446509813732	dicsekszik	szik	2	diçekßik	NA	NA	NA
diétázok	496	diétázo	[/V][Prs.NDef.1Sg]	lakom/lakok	18417	8570080167	diétázom	1699	0.2923529411764706	-1.2297935039476786	diétázik	zik	3	diétázik	NA	NA	NA
dobálódzok	18	dobálódzo	[/V][Prs.NDef.1Sg]	lakom/lakok	12200	8570080167	dobálódzom	9	1.9	0.6418538861723947	dobálódzik	zik	3	dobálódzik	NA	NA	NA
döglődök	36	döglődö	[/V][Prs.NDef.1Sg]	lakom/lakok	2107	8570080167	döglődöm	28	1.2758620689655171	0.2436220826577505	döglődik	NA	2	döglődik	NA	NA	NA
dohányzok	1261	dohányzo	[/V][Prs.NDef.1Sg]	lakom/lakok	67978	8570080167	dohányzom	14148	0.08919358258534173	-2.4169461860947936	dohányzik	zik	2	dohá¥zik	NA	NA	NA
dolgozok	24294	dolgozo	[/V][Prs.NDef.1Sg]	lakom/lakok	3627092	8570080167	dolgozom	175459	0.13846460731790722	-1.9771405288423716	dolgozik	zik	2	dolgozik	NA	NA	NA
dörgölődzök	1	dörgölődzö	[/V][Prs.NDef.1Sg]	lakom/lakok	2068	8570080167	dörgölődzöm	7	0.25	-1.3862943611198906	dörgölődzik	zik	3	dörgölődzik	NA	NA	NA
dörgölőzök	11	dörgölőzö	[/V][Prs.NDef.1Sg]	lakom/lakok	3938	8570080167	dörgölőzöm	5	2	0.6931471805599453	dörgölőzik	zik	3	dörgölőzik	NA	NA	NA
dudorászok	54	dudorászo	[/V][Prs.NDef.1Sg]	lakom/lakok	3096	8570080167	dudorászom	62	0.873015873015873	-0.13580154115906176	dudorászik	szik	3	dudoráßik	NA	NA	NA
duhajkodok	4	duhajkodo	[/V][Prs.NDef.1Sg]	lakom/lakok	777	8570080167	duhajkodom	5	0.8333333333333334	-0.1823215567939546	duhajkodik	NA	3	duhajkodik	NA	NA	NA
dühösködök	7	dühösködö	[/V][Prs.NDef.1Sg]	lakom/lakok	411	8570080167	dühösködöm	13	0.5714285714285714	-0.5596157879354228	dühösködik	NA	3	dühösködik	NA	NA	NA
durcáskodok	2	durcáskodo	[/V][Prs.NDef.1Sg]	lakom/lakok	505	8570080167	durcáskodom	23	0.125	-2.0794415416798357	durcáskodik	NA	3	durcáskodik	NA	NA	NA
ébredezek	77	ébredeze	[/V][Prs.NDef.1Sg]	lakom/lakok	10153	8570080167	ébredezem	12	6	1.791759469228055	ébredezik	zik	3	ébredezik	NA	NA	NA
edzok	21	edzo	[/V][Prs.NDef.1Sg]	lakom/lakok	183810	8570080167	edzom	5	3.6666666666666665	1.2992829841302609	edzik	zik	1	edzik	NA	NA	NA
edződök	12	edződö	[/V][Prs.NDef.1Sg]	lakom/lakok	7138	8570080167	edződöm	48	0.2653061224489796	-1.3268709406490895	edződik	NA	2	edződik	NA	NA	NA
egyenesedek	32	egyenesede	[/V][Prs.NDef.1Sg]	lakom/lakok	3332	8570080167	egyenesedem	6	4.714285714285714	1.550597412411167	egyenesedik	NA	4	e©enesedik	NA	NA	NA
egyezek	371	egyeze	[/V][Prs.NDef.1Sg]	lakom/lakok	230655	8570080167	egyezem	79	4.65	1.536867219599265	egyezik	zik	2	e©ezik	NA	NA	NA
egyszerűsödök	5	egyszerűsödö	[/V][Prs.NDef.1Sg]	lakom/lakok	13942	8570080167	egyszerűsödöm	10	0.5454545454545454	-0.6061358035703156	egyszerűsödik	NA	4	e©ßerűsödik	NA	NA	NA
éhezek	443	éheze	[/V][Prs.NDef.1Sg]	lakom/lakok	59636	8570080167	éhezem	210	2.104265402843602	0.7439664289561583	éhezik	zik	2	éhezik	NA	NA	NA
éjszakázok	84	éjszakázo	[/V][Prs.NDef.1Sg]	lakom/lakok	12361	8570080167	éjszakázom	130	0.648854961832061	-0.4325460667108351	éjszakázik	zik	3	éjßakázik	NA	NA	NA
ejtőzök	52	ejtőzö	[/V][Prs.NDef.1Sg]	lakom/lakok	3317	8570080167	ejtőzöm	25	2.0384615384615383	0.7121953755306397	ejtőzik	zik	2	ejtőzik	NA	NA	NA
ékeskedek	55	ékeskede	[/V][Prs.NDef.1Sg]	lakom/lakok	5504	8570080167	ékeskedem	128	0.43410852713178294	-0.8344607136265229	ékeskedik	NA	3	ékeskedik	NA	NA	NA
elandalodok	1	elandalodo	[/V][Prs.NDef.1Sg]	lakom/lakok	522	8570080167	elandalodom	7	0.25	-1.3862943611198906	elandalodik	NA	4	elandalodik	NA	NA	NA
elbizonytalanodok	383	elbizonytalanodo	[/V][Prs.NDef.1Sg]	lakom/lakok	29628	8570080167	elbizonytalanodom	625	0.6134185303514377	-0.4887078185123717	elbizonytalanodik	NA	6	elbizo¥talanodik	NA	NA	NA
élcelődök	23	élcelődö	[/V][Prs.NDef.1Sg]	lakom/lakok	4503	8570080167	élcelődöm	33	0.7058823529411765	-0.3483066942682157	élcelődik	NA	3	élcelődik	NA	NA	NA
elégedetlenkedek	117	elégedetlenkede	[/V][Prs.NDef.1Sg]	lakom/lakok	6274	8570080167	elégedetlenkedem	55	2.107142857142857	0.7453329337305156	elégedetlenkedik	NA	6	elégedetlenkedik	NA	NA	NA
elégszek	43	elégsze	[/V][Prs.NDef.1Sg]	lakom/lakok	184225	8570080167	elégszem	777	0.05655526992287917	-2.8725368902601307	elégszik	szik	2	elégßik	NA	NA	NA
elegyedek	366	elegyede	[/V][Prs.NDef.1Sg]	lakom/lakok	21613	8570080167	elegyedem	100	3.633663366336634	1.2902413312133107	elegyedik	NA	3	ele©edik	NA	NA	NA
elhatárolódok	168	elhatárolódo	[/V][Prs.NDef.1Sg]	lakom/lakok	19819	8570080167	elhatárolódom	346	0.4870317002881844	-0.7194260650237857	elhatárolódik	NA	5	elhatárolódik	NA	NA	NA
elkényelmesedek	12	elkényelmesede	[/V][Prs.NDef.1Sg]	lakom/lakok	5281	8570080167	elkényelmesedem	9	1.3	0.26236426446749106	elkényelmesedik	NA	5	elké¥elmesedik	NA	NA	NA
elkérezkedek	3	elkérezkede	[/V][Prs.NDef.1Sg]	lakom/lakok	90	8570080167	elkérezkedem	1	2	0.6931471805599453	elkérezkedik	NA	4	elkérezkedik	NA	NA	NA
ellenkezek	238	ellenkeze	[/V][Prs.NDef.1Sg]	lakom/lakok	35786	8570080167	ellenkezem	168	1.4142011834319526	0.3465648370084371	ellenkezik	zik	3	ellenkezik	NA	NA	NA
ellenségeskedek	11	ellenségeskede	[/V][Prs.NDef.1Sg]	lakom/lakok	839	8570080167	ellenségeskedem	6	1.7142857142857142	0.5389965007326869	ellenségeskedik	NA	5	ellenségeskedik	NA	NA	NA
elmélázok	322	elmélázo	[/V][Prs.NDef.1Sg]	lakom/lakok	6646	8570080167	elmélázom	63	5.046875	1.6187692398629847	elmélázik	zik	3	elmélázik	NA	NA	NA
elmélkedek	637	elmélkede	[/V][Prs.NDef.1Sg]	lakom/lakok	48134	8570080167	elmélkedem	1599	0.39875	-0.9194206248830828	elmélkedik	NA	3	elmélkedik	NA	NA	NA
élősködök	275	élősködö	[/V][Prs.NDef.1Sg]	lakom/lakok	9380	8570080167	élősködöm	71	3.8333333333333335	1.3437347467010947	élősködik	NA	3	élősködik	NA	NA	NA
élvezkedek	97	élvezkede	[/V][Prs.NDef.1Sg]	lakom/lakok	4178	8570080167	élvezkedem	100	0.9702970297029704	-0.03015303817068755	élvezkedik	NA	3	élvezkedik	NA	NA	NA
emlékezek	981	emlékeze	[/V][Prs.NDef.1Sg]	lakom/lakok	1190771	8570080167	emlékezem	20	46.76190476190476	3.8450688706310423	emlékezik	zik	3	emlékezik	NA	NA	NA
emlékezök	2	emlékezö	[/V][Prs.NDef.1Sg]	lakom/lakok	607896	8570080167	emlékezöm	2	1	0	emlékezik	zik	3	emlékezik	NA	NA	NA
emlékszek	5189	emléksze	[/V][Prs.NDef.1Sg]	lakom/lakok	582900	8570080167	emlékszem	355436	0.01460174376893795	-4.226614321171158	emlékszik	szik	2	emlékßik	NA	NA	NA
emlékszök	22	emlékszö	[/V][Prs.NDef.1Sg]	lakom/lakok	582875	8570080167	emlékszöm	8	2.5555555555555554	0.9382696385929302	emlékszik	szik	2	emlékßik	NA	NA	NA
engedelmeskedek	585	engedelmeskede	[/V][Prs.NDef.1Sg]	lakom/lakok	75413	8570080167	engedelmeskedem	412	1.4188861985472154	0.3498721966159798	engedelmeskedik	NA	5	engedelmeskedik	NA	NA	NA
engesztelődök	1	engesztelődö	[/V][Prs.NDef.1Sg]	lakom/lakok	982	8570080167	engesztelődöm	6	0.2857142857142857	-1.252762968495368	engesztelődik	NA	4	engeßtelődik	NA	NA	NA
epekedek	82	epekede	[/V][Prs.NDef.1Sg]	lakom/lakok	5130	8570080167	epekedem	79	1.0375	0.0368139731227164	epekedik	NA	3	epekedik	NA	NA	NA
építkezek	612	építkeze	[/V][Prs.NDef.1Sg]	lakom/lakok	78659	8570080167	építkezem	538	1.137291280148423	0.1286493650272142	építkezik	zik	3	építkezik	NA	NA	NA
érdeklődök	7682	érdeklődö	[/V][Prs.NDef.1Sg]	lakom/lakok	365910	8570080167	érdeklődöm	1259	6.097619047619047	1.8078983749221111	érdeklődik	NA	3	érdeklődik	NA	NA	NA
ereszkedek	402	ereszkede	[/V][Prs.NDef.1Sg]	lakom/lakok	50960	8570080167	ereszkedem	429	0.9372093023255814	-0.06484864674092511	ereszkedik	NA	3	ereßkedik	NA	NA	NA
érettségizek	298	érettségize	[/V][Prs.NDef.1Sg]	lakom/lakok	46998	8570080167	érettségizem	370	0.8059299191374663	-0.2157584892167488	érettségizik	zik	4	érettségizik	NA	NA	NA
érintkezek	93	érintkeze	[/V][Prs.NDef.1Sg]	lakom/lakok	84963	8570080167	érintkezem	339	0.27647058823529413	-1.2856508353402032	érintkezik	zik	3	érintkezik	NA	NA	NA
érkezek	1840	érkeze	[/V][Prs.NDef.1Sg]	lakom/lakok	2258874	8570080167	érkezem	8676	0.21217010487495677	-1.5503669445604118	érkezik	zik	2	érkezik	NA	NA	NA
érlelődök	4	érlelődö	[/V][Prs.NDef.1Sg]	lakom/lakok	17933	8570080167	érlelődöm	4	1	0	érlelődik	NA	3	érlelődik	NA	NA	NA
erőlködök	417	erőlködö	[/V][Prs.NDef.1Sg]	lakom/lakok	26473	8570080167	erőlködöm	852	0.4900351699882767	-0.7132781149669228	erőlködik	NA	3	erőlködik	NA	NA	NA
erősködök	58	erősködö	[/V][Prs.NDef.1Sg]	lakom/lakok	8007	8570080167	erősködöm	135	0.4338235294117647	-0.8351174418303325	erősködik	NA	3	erősködik	NA	NA	NA
erősödök	155	erősödö	[/V][Prs.NDef.1Sg]	lakom/lakok	216852	8570080167	erősödöm	293	0.5306122448979592	-0.63372376008914455	erősödik	NA	3	erősödik	NA	NA	NA
erőszakoskodok	36	erőszakoskodo	[/V][Prs.NDef.1Sg]	lakom/lakok	6921	8570080167	erőszakoskodom	97	0.3775510204081632	-0.9740495660263476	erőszakoskodik	NA	5	erőßakoskodik	NA	NA	NA
erőtlenedek	4	erőtlenede	[/V][Prs.NDef.1Sg]	lakom/lakok	223	8570080167	erőtlenedem	1	2.5	0.9162907318741552	erőtlenedik	NA	4	erőtlenedik	NA	NA	NA
értekezek	321	értekeze	[/V][Prs.NDef.1Sg]	lakom/lakok	31517	8570080167	értekezem	251	1.2777777777777777	0.2451224580329849	értekezik	zik	3	értekezik	NA	NA	NA
értetlenkedek	375	értetlenkede	[/V][Prs.NDef.1Sg]	lakom/lakok	11124	8570080167	értetlenkedem	166	2.251497005988024	0.8115953309731394	értetlenkedik	NA	4	értetlenkedik	NA	NA	NA
érzékenykedek	3	érzékenykede	[/V][Prs.NDef.1Sg]	lakom/lakok	372	8570080167	érzékenykedem	10	0.3636363636363637	-1.01160091167848	érzékenykedik	NA	4	érzéke¥kedik	NA	NA	NA
érzelgősködök	7	érzelgősködö	[/V][Prs.NDef.1Sg]	lakom/lakok	229	8570080167	érzelgősködöm	10	0.7272727272727273	-0.3184537311185346	érzelgősködik	NA	4	érzelgősködik	NA	NA	NA
esek	9463	ese	[/V][Prs.NDef.1Sg]	lakom/lakok	1885634	8570080167	esem	13075	0.7237687366167024	-0.3232833621858785	esik	NA	1	esik	NA	NA	NA
esedezek	44	esedeze	[/V][Prs.NDef.1Sg]	lakom/lakok	9804	8570080167	esedezem	91	0.4891304347826087	-0.7151260872787205	esedezik	zik	3	esedezik	NA	NA	NA
esküdözök	6	esküdözö	[/V][Prs.NDef.1Sg]	lakom/lakok	2908	8570080167	esküdözöm	7	0.875	-0.13353139262452263	esküdözik	zik	3	esküdözik	NA	NA	NA
esküszök	145	esküszö	[/V][Prs.NDef.1Sg]	lakom/lakok	82803	8570080167	esküszöm	16900	0.0086385420981007	-4.751521449049892	esküszik	szik	2	esküßik	NA	NA	NA
eszek	18097	esze	[/V][Prs.NDef.1Sg]	lakom/lakok	1320372	8570080167	eszem	20512	0.8822697801394238	-0.1252573965710583	eszik	szik	1	eßik	NA	NA	NA
eszök	19	eszö	[/V][Prs.NDef.1Sg]	lakom/lakok	1320365	8570080167	eszöm	5	3.3333333333333335	1.203972804325936	eszik	szik	1	eßik	NA	NA	NA
étkezek	270	étkeze	[/V][Prs.NDef.1Sg]	lakom/lakok	56160	8570080167	étkezem	2249	0.12044444444444444	-2.116566674318765	étkezik	zik	2	étkezik	NA	NA	NA
évődök	25	évődö	[/V][Prs.NDef.1Sg]	lakom/lakok	2026	8570080167	évődöm	60	0.4262295081967213	-0.8527773261518292	évődik	NA	2	évődik	NA	NA	NA
faggatózok	23	faggatózo	[/V][Prs.NDef.1Sg]	lakom/lakok	2014	8570080167	faggatózom	60	0.39344262295081966	-0.9328200338253656	faggatózik	zik	3	faggatózik	NA	NA	NA
fagyoskodok	26	fagyoskodo	[/V][Prs.NDef.1Sg]	lakom/lakok	5038	8570080167	fagyoskodom	49	0.54	-0.616186139423817	fagyoskodik	NA	3	fa©oskodik	NA	NA	NA
fajtalankodok	4	fajtalankodo	[/V][Prs.NDef.1Sg]	lakom/lakok	1945	8570080167	fajtalankodom	4	1	0	fajtalankodik	NA	4	fajtalankodik	NA	NA	NA
falatozok	99	falatozo	[/V][Prs.NDef.1Sg]	lakom/lakok	15786	8570080167	falatozom	94	1.0526315789473684	0.05129329438755048	falatozik	zik	3	falatozik	NA	NA	NA
fanyalodok	45	fanyalodo	[/V][Prs.NDef.1Sg]	lakom/lakok	2114	8570080167	fanyalodom	24	1.84	0.6097655716208943	fanyalodik	NA	3	fa¥alodik	NA	NA	NA
fáradozok	195	fáradozo	[/V][Prs.NDef.1Sg]	lakom/lakok	40305	8570080167	fáradozom	828	0.23642943305186973	-1.4421054959047777	fáradozik	zik	3	fáradozik	NA	NA	NA
fázok	1255	fázo	[/V][Prs.NDef.1Sg]	lakom/lakok	77143	8570080167	fázom	8936	0.14053933087165715	-1.962267894353248	fázik	zik	1	fázik	NA	NA	NA
fegyverkezek	7	fegyverkeze	[/V][Prs.NDef.1Sg]	lakom/lakok	3563	8570080167	fegyverkezem	3	2	0.6931471805599453	fegyverkezik	zik	3	fe©verkezik	NA	NA	NA
fejeződök	5	fejeződö	[/V][Prs.NDef.1Sg]	lakom/lakok	91178	8570080167	fejeződöm	1	3	1.0986122886681098	fejeződik	NA	3	fejeződik	NA	NA	NA
fejlődök	2348	fejlődö	[/V][Prs.NDef.1Sg]	lakom/lakok	556362	8570080167	fejlődöm	1503	1.5618351063829787	0.4458614801491277	fejlődik	NA	2	fejlődik	NA	NA	NA
fekszek	1941	feksze	[/V][Prs.NDef.1Sg]	lakom/lakok	604506	8570080167	fekszem	16705	0.11624566024182928	-2.1520495664645813	fekszik	szik	1	fekßik	NA	NA	NA
fekszök	2	fekszö	[/V][Prs.NDef.1Sg]	lakom/lakok	604506	8570080167	fekszöm	1	1.5	0.4054651081081644	fekszik	szik	1	fekßik	NA	NA	NA
feküdök	1	feküdö	[/V][Prs.NDef.1Sg]	lakom/lakok	604506	8570080167	feküdöm	10	0.18181818181818185	-1.7047480922384253	feküdik	NA	2	feküdik	NA	NA	NA
feküszök	1	feküszö	[/V][Prs.NDef.1Sg]	lakom/lakok	604506	8570080167	feküszöm	15	0.125	-2.0794415416798357	feküszik	szik	2	feküßik	NA	NA	NA
feldobódok	28	feldobódo	[/V][Prs.NDef.1Sg]	lakom/lakok	1260	8570080167	feldobódom	20	1.380952380952381	0.322773392263051	feldobódik	NA	3	feldobódik	NA	NA	NA
feledkezek	245	feledkeze	[/V][Prs.NDef.1Sg]	lakom/lakok	122115	8570080167	feledkezem	317	0.7735849056603774	-0.25671984684781396	feledkezik	zik	3	feledkezik	NA	NA	NA
felejtkezek	32	felejtkeze	[/V][Prs.NDef.1Sg]	lakom/lakok	9049	8570080167	felejtkezem	64	0.5076923076923077	-0.6778797084291569	felejtkezik	zik	3	felejtkezik	NA	NA	NA
fellengzősködök	1	fellengzősködö	[/V][Prs.NDef.1Sg]	lakom/lakok	56	8570080167	fellengzősködöm	2	0.6666666666666666	-0.4054651081081645	fellengzősködik	NA	4	fellengzősködik	NA	NA	NA
felpaprikázódok	1	felpaprikázódo	[/V][Prs.NDef.1Sg]	lakom/lakok	197	8570080167	felpaprikázódom	3	0.5	-0.6931471805599453	felpaprikázódik	NA	5	felpaprikázódik	NA	NA	NA
féltékenykedek	398	féltékenykede	[/V][Prs.NDef.1Sg]	lakom/lakok	3256	8570080167	féltékenykedem	30	12.870967741935484	2.554974212404717	féltékenykedik	NA	4	féltéke¥kedik	NA	NA	NA
feltűnősködök	2	feltűnősködö	[/V][Prs.NDef.1Sg]	lakom/lakok	597	8570080167	feltűnősködöm	4	0.6	-0.5108256237659907	feltűnősködik	NA	4	feltűnősködik	NA	NA	NA
fényesedek	9	fényesede	[/V][Prs.NDef.1Sg]	lakom/lakok	2301	8570080167	fényesedem	1	5	1.6094379124341005	fényesedik	NA	3	fé¥esedik	NA	NA	NA
férkőzök	5	férkőzö	[/V][Prs.NDef.1Sg]	lakom/lakok	18255	8570080167	férkőzöm	11	0.5	-0.6931471805599453	férkőzik	zik	2	férkőzik	NA	NA	NA
fertőződök	3	fertőződö	[/V][Prs.NDef.1Sg]	lakom/lakok	16236	8570080167	fertőződöm	7	0.5	-0.6931471805599453	fertőződik	NA	3	fertőződik	NA	NA	NA
fésülködök	55	fésülködö	[/V][Prs.NDef.1Sg]	lakom/lakok	2935	8570080167	fésülködöm	83	0.6666666666666666	-0.4054651081081645	fésülködik	NA	3	fésülködik	NA	NA	NA
fészkelődök	66	fészkelődö	[/V][Prs.NDef.1Sg]	lakom/lakok	5381	8570080167	fészkelődöm	91	0.7282608695652174	-0.31709595765807425	fészkelődik	NA	3	féßkelődik	NA	NA	NA
fiatalodok	57	fiatalodo	[/V][Prs.NDef.1Sg]	lakom/lakok	6846	8570080167	fiatalodom	96	0.5979381443298969	-0.5142679679569635	fiatalodik	NA	4	fiatalodik	NA	NA	NA
finomkodok	88	finomkodo	[/V][Prs.NDef.1Sg]	lakom/lakok	5135	8570080167	finomkodom	10	8.090909090909092	2.0907410969337694	finomkodik	NA	3	finomkodik	NA	NA	NA
finomodok	2	finomodo	[/V][Prs.NDef.1Sg]	lakom/lakok	7558	8570080167	finomodom	1	1.5	0.4054651081081644	finomodik	NA	3	finomodik	NA	NA	NA
fogadkozok	42	fogadkozo	[/V][Prs.NDef.1Sg]	lakom/lakok	8046	8570080167	fogadkozom	112	0.3805309734513274	-0.9661877030187782	fogadkozik	zik	3	fogadkozik	NA	NA	NA
fogalmazódok	2	fogalmazódo	[/V][Prs.NDef.1Sg]	lakom/lakok	53804	8570080167	fogalmazódom	2	1	0	fogalmazódik	NA	4	fogalmazódik	NA	NA	NA
foglalatoskodok	53	foglalatoskodo	[/V][Prs.NDef.1Sg]	lakom/lakok	11387	8570080167	foglalatoskodom	397	0.135678391959799	-1.9974679587201631	foglalatoskodik	NA	5	foglalatoskodik	NA	NA	NA
foglalkozok	8547	foglalkozo	[/V][Prs.NDef.1Sg]	lakom/lakok	1809823	8570080167	foglalkozom	92318	0.09259199081445856	-2.3795526333551416	foglalkozik	zik	3	foglalkozik	NA	NA	NA
fogódzkodok	3	fogódzkodo	[/V][Prs.NDef.1Sg]	lakom/lakok	685	8570080167	fogódzkodom	6	0.5714285714285714	-0.5596157879354228	fogódzkodik	NA	3	fogódzkodik	NA	NA	NA
fogódzok	9	fogódzo	[/V][Prs.NDef.1Sg]	lakom/lakok	1173	8570080167	fogódzom	31	0.3125	-1.1631508098056809	fogódzik	zik	2	fogódzik	NA	NA	NA
fogyatkozok	2	fogyatkozo	[/V][Prs.NDef.1Sg]	lakom/lakok	8930	8570080167	fogyatkozom	42	0.06976744186046512	-2.662587827025453	fogyatkozik	zik	3	fo©atkozik	NA	NA	NA
fogyókúrázok	284	fogyókúrázo	[/V][Prs.NDef.1Sg]	lakom/lakok	10254	8570080167	fogyókúrázom	197	1.4393939393939394	0.3642221495741153	fogyókúrázik	zik	4	fo©ókúrázik	NA	NA	NA
fohászkodok	98	fohászkodo	[/V][Prs.NDef.1Sg]	lakom/lakok	16804	8570080167	fohászkodom	1485	0.06662180349932706	-2.7087233751431143	fohászkodik	NA	3	foháßkodik	NA	NA	NA
fölényeskedek	13	fölényeskede	[/V][Prs.NDef.1Sg]	lakom/lakok	1263	8570080167	fölényeskedem	1	7	1.9459101490553132	fölényeskedik	NA	4	fölé¥eskedik	NA	NA	NA
foltosodok	4	foltosodo	[/V][Prs.NDef.1Sg]	lakom/lakok	1089	8570080167	foltosodom	1	2.5	0.9162907318741552	foltosodik	NA	3	foltosodik	NA	NA	NA
folytatódok	27	folytatódo	[/V][Prs.NDef.1Sg]	lakom/lakok	572068	8570080167	folytatódom	42	0.6511627906976745	-0.4289956055183584	folytatódik	NA	3	fo¬tatódik	NA	NA	NA
fonódok	8	fonódo	[/V][Prs.NDef.1Sg]	lakom/lakok	18743	8570080167	fonódom	17	0.5	-0.6931471805599453	fonódik	NA	2	fonódik	NA	NA	NA
fontoskodok	10	fontoskodo	[/V][Prs.NDef.1Sg]	lakom/lakok	2612	8570080167	fontoskodom	22	0.4782608695652174	-0.7375989431307791	fontoskodik	NA	3	fontoskodik	NA	NA	NA
forgolódok	483	forgolódo	[/V][Prs.NDef.1Sg]	lakom/lakok	18063	8570080167	forgolódom	366	1.318801089918256	0.27672305866206137	forgolódik	NA	3	forgolódik	NA	NA	NA
formálódok	58	formálódo	[/V][Prs.NDef.1Sg]	lakom/lakok	36394	8570080167	formálódom	86	0.6781609195402298	-0.38837067474886433	formálódik	NA	3	formálódik	NA	NA	NA
formásodok	3	formásodo	[/V][Prs.NDef.1Sg]	lakom/lakok	664	8570080167	formásodom	2	1.3333333333333333	0.28768207245178085	formásodik	NA	3	formásodik	NA	NA	NA
forrósodok	4	forrósodo	[/V][Prs.NDef.1Sg]	lakom/lakok	4210	8570080167	forrósodom	2	1.6666666666666667	0.5108256237659907	forrósodik	NA	3	forrósodik	NA	NA	NA
főzőcskézek	367	főzőcskéze	[/V][Prs.NDef.1Sg]	lakom/lakok	4801	8570080167	főzőcskézem	3	92	4.5217885770490405	főzőcskézik	zik	3	főzőçkézik	NA	NA	NA
függeszkedek	9	függeszkede	[/V][Prs.NDef.1Sg]	lakom/lakok	1411	8570080167	függeszkedem	3	2.5	0.9162907318741552	függeszkedik	NA	3	függeßkedik	NA	NA	NA
függetlenedek	1	függetlenede	[/V][Prs.NDef.1Sg]	lakom/lakok	5837	8570080167	függetlenedem	3	0.5	-0.6931471805599453	függetlenedik	NA	4	függetlenedik	NA	NA	NA
fújódok	5	fújódo	[/V][Prs.NDef.1Sg]	lakom/lakok	1344	8570080167	fújódom	5	1	0	fújódik	NA	2	fújódik	NA	NA	NA
fukarkodok	16	fukarkodo	[/V][Prs.NDef.1Sg]	lakom/lakok	8454	8570080167	fukarkodom	70	0.23943661971830985	-1.4294665329850993	fukarkodik	NA	3	fukarkodik	NA	NA	NA
fulladozok	75	fulladozo	[/V][Prs.NDef.1Sg]	lakom/lakok	4240	8570080167	fulladozom	122	0.6178861788617886	-0.48145101508608634	fulladozik	zik	3	fulladozik	NA	NA	NA
furakszok	1	furakszo	[/V][Prs.NDef.1Sg]	lakom/lakok	4959	8570080167	furakszom	33	0.0588235294117647	-2.833213344056216	furakszik	szik	2	furakßik	NA	NA	NA
fürdőzök	213	fürdőzö	[/V][Prs.NDef.1Sg]	lakom/lakok	12429	8570080167	fürdőzöm	3	53.5	3.979681653901961	fürdőzik	zik	2	fürdőzik	NA	NA	NA
fúródok	7	fúródo	[/V][Prs.NDef.1Sg]	lakom/lakok	8002	8570080167	fúródom	3	2	0.6931471805599453	fúródik	NA	2	fúródik	NA	NA	NA
furulyázok	51	furulyázo	[/V][Prs.NDef.1Sg]	lakom/lakok	3355	8570080167	furulyázom	25	2	0.6931471805599453	furulyázik	zik	3	furu¬ázik	NA	NA	NA
futamodok	84	futamodo	[/V][Prs.NDef.1Sg]	lakom/lakok	3227	8570080167	futamodom	20	4.0476190476190474	1.3981288187668934	futamodik	NA	3	futamodik	NA	NA	NA
futballozok	97	futballozo	[/V][Prs.NDef.1Sg]	lakom/lakok	36728	8570080167	futballozom	361	0.27071823204419887	-1.3066767331551992	futballozik	zik	3	futballozik	NA	NA	NA
futkározok	122	futkározo	[/V][Prs.NDef.1Sg]	lakom/lakok	9294	8570080167	futkározom	27	4.392857142857143	1.4799798451972137	futkározik	zik	3	futkározik	NA	NA	NA
fuvolázok	20	fuvolázo	[/V][Prs.NDef.1Sg]	lakom/lakok	2514	8570080167	fuvolázom	50	0.4117647058823529	-0.8873031950009028	fuvolázik	zik	3	fuvolázik	NA	NA	NA
fűződök	10	fűződö	[/V][Prs.NDef.1Sg]	lakom/lakok	121731	8570080167	fűződöm	12	0.8461538461538461	-0.1670540846631662	fűződik	NA	2	fűződik	NA	NA	NA
gáncsoskodok	4	gáncsoskodo	[/V][Prs.NDef.1Sg]	lakom/lakok	430	8570080167	gáncsoskodom	3	1.25	0.22314355131420976	gáncsoskodik	NA	3	gánçoskodik	NA	NA	NA
